dim,ga_mean,ga_std,gb_mean,gb_std,ga_minus_b_mean,ga_minus_b_std,count
363,8.596322764731212e-09,1.1290133272723324e-08,2.249324104752759e-08,2.9484503727417177e-08,-1.3896916506439538e-08,2.4318961067137934e-08,11
364,3.1251323751035898e-09,4.3067971411403505e-09,1.7736475399487972e-08,3.923267755112647e-08,-1.4611342358250567e-08,3.8054395190556534e-08,11
365,7.10442549234358e-09,1.1776428721077536e-08,4.870407721568881e-08,8.070034596130427e-08,-4.159965882877259e-08,7.861631701189253e-08,11
366,8.808584084363247e-08,1.1892333873220196e-07,5.4700200280422e-07,5.794505568701425e-07,-4.5891613353887806e-07,4.815458396478789e-07,11
367,2.3565974061057204e-06,2.7283517738396768e-06,3.2987832128128503e-06,3.689824779939954e-06,-9.421862614544807e-07,1.8274431567988358e-06,11
368,1.025806682264374e-06,1.5969322930686758e-06,4.0689528191251156e-07,6.019434977133642e-07,6.189114856169908e-07,1.2204142194605083e-06,11
369,1.4697824290976769e-08,2.235809404282918e-08,6.9988677076082695e-09,1.5543909270832046e-08,7.69895525110087e-09,2.7536460223132053e-08,11
370,1.5850837087327818e-08,2.4385338193155803e-08,4.733039205007117e-08,9.572519132916568e-08,-3.147955496274335e-08,7.375188459946003e-08,11
371,1.7251547745900098e-08,2.8803018636835986e-08,9.257537847418007e-09,1.742587585340516e-08,7.99400989848209e-09,3.093546396826241e-08,11
372,1.6091199483980745e-07,2.1324237309272576e-07,1.592314475828971e-07,2.130399394673077e-07,1.6805666858132895e-09,2.4513747121091e-07,11
373,5.335068635758944e-06,5.326527116267243e-06,4.55271037935745e-06,5.43762371307821e-06,7.823582564014941e-07,5.131937541591469e-06,11
374,0.0009979929309338331,0.0009336182265542448,0.010584774427115917,0.010993334464728832,-0.009586782194674015,0.011060861870646477,11
375,1.821476143959444e-05,1.7375081370119005e-05,0.0012508630752563477,0.0020057817455381155,-0.00123264838475734,0.0019911457784473896,11
376,0.0008503455901518464,0.000871934462338686,4.9188907723873854e-05,4.4670101488009095e-05,0.0008011566242203116,0.0008524431614205241,11
377,3.931578618221465e-09,4.9616017960829595e-09,6.19981292970806e-08,8.351000957418364e-08,-5.806655423157281e-08,8.192096601078447e-08,11
378,2.073819632641971e-05,2.2997095584287308e-05,2.649397288223554e-07,3.831516437458049e-07,2.047325688181445e-05,2.295511330885347e-05,11
379,1.3134857645979992e-08,1.7019907261328626e-08,3.5089865235704565e-08,6.975307798029462e-08,-2.1955004925189314e-08,7.110148914080128e-08,11
380,0.00018804088176693767,0.00019642528786789626,0.010174496099352837,0.013355952687561512,-0.0099864536896348,0.013324803672730923,11
381,5.808908554172376e-07,7.658444474145654e-07,4.850205641560024e-07,7.474536118934338e-07,9.58702841558079e-08,9.644807050790405e-07,11
382,7.27710357750766e-07,7.795606506988406e-07,8.456308364657161e-07,8.676469178681145e-07,-1.1792041476610393e-07,6.151983598101651e-07,11
383,2.715282221288362e-07,3.5065471593043185e-07,0.001397942192852497,0.002104223472997546,-0.0013976705959066749,0.0021039710845798254,11
384,4.841832378588151e-06,4.614618774212431e-06,2.960684014396975e-06,6.498693892353913e-06,1.8811483641911764e-06,5.826099823025288e-06,11
385,2.9459117740771035e-06,3.370147169334814e-06,3.2627585255795566e-07,4.5185359454080753e-07,2.619636006784276e-06,3.303103994767298e-06,11
386,1.792256512089807e-06,2.723989837249974e-06,5.850474593671606e-08,8.118772854004419e-08,1.7337516737825354e-06,2.7100911665911553e-06,11
387,1.0499125124852071e-08,1.5832803512694227e-08,2.3928060954858665e-07,2.9856036576347833e-07,-2.2878148797644826e-07,2.865421606657037e-07,11
388,6.110658290481297e-08,8.269701368135429e-08,9.912903919939708e-08,1.1725421700248262e-07,-3.802244918915676e-08,1.1167959002023053e-07,11
389,3.354241684405679e-08,5.3445663894535755e-08,3.5637597761706274e-07,4.204746915092983e-07,-3.228335856420017e-07,4.0135134327101696e-07,11
390,2.2980941594141768e-08,3.103577483898334e-08,3.899988954003675e-08,7.811051006001435e-08,-1.6018951498608658e-08,8.067507906162064e-08,11
391,5.929484458988554e-09,8.076187718586425e-09,8.130242257209375e-09,1.3020858169454641e-08,-2.2007577982208204e-09,1.2257811654592388e-08,11
392,2.2609325966982396e-08,3.1111621723312055e-08,2.6881828318892076e-08,3.81259432913339e-08,-4.27250057555284e-09,3.797075720513021e-08,11
393,9.775454223870383e-09,1.3938343812469611e-08,2.1990837595353696e-08,4.8033808042191595e-08,-1.2215384259661732e-08,4.9338460428316466e-08,11
394,3.5654272778629092e-06,4.209437520330539e-06,4.900103434124503e-09,1.2486290223989727e-08,3.560527602530783e-06,4.209172857372323e-06,11
395,5.573133510239359e-09,7.926579392858457e-09,3.263052406055067e-08,5.7337512515687195e-08,-2.70573945471142e-08,5.686020543294035e-08,11
396,1.433037599696263e-08,1.7741973223905916e-08,1.0134670702655058e-07,1.614749862710596e-07,-8.701633902319372e-08,1.604310853053903e-07,11
397,1.4885796595365264e-08,1.9361673153639458e-08,1.0123678606532849e-07,1.3727526493312325e-07,-8.635100812171004e-08,1.3224966721736564e-07,11
398,6.228539132280275e-05,8.36069812066853e-05,2.4327090386577765e-07,4.731797673684923e-07,6.204211967997253e-05,8.349194104084745e-05,11
399,1.7559243133291602e-05,2.1158388335607015e-05,1.1563702173589263e-06,1.2205823622934986e-06,1.6402873370680027e-05,2.037007470789831e-05,11
400,1.854156948866148e-06,2.737077920755837e-06,7.280164481926477e-06,1.0001452210417483e-05,-5.426007191999815e-06,9.349969332106411e-06,11
401,4.701695743847267e-08,8.227839032315387e-08,6.6589477683010045e-06,1.2092851648048963e-05,-6.611932349187555e-06,1.2084153240721207e-05,11
402,8.994782518811917e-08,1.0602883548926911e-07,2.4166135403902445e-07,2.9683351954190584e-07,-1.517135075346232e-07,2.84705947706243e-07,11
403,5.827271525049582e-05,0.00010934154852293432,6.027382187312469e-05,0.00013909972039982677,-2.0011079868709203e-06,0.00018059180001728237,11
404,0.003803044557571411,0.003126376774162054,0.005495174787938595,0.0053444211371243,-0.001692130696028471,0.006698050536215305,11
405,9.853859950226251e-09,1.3311252544667695e-08,3.775609869194341e-08,4.4059685677666494e-08,-2.7902244070787674e-08,4.017591237470697e-08,11
406,4.566278466455742e-09,5.9373088667769025e-09,6.835589516640539e-08,8.570922460648944e-08,-6.378962069675254e-08,8.359589287465496e-08,11
407,0.0020151056814938784,0.0023605534806847572,0.0028826147317886353,0.0031142032239586115,-0.0008675088756717741,0.003131287870928645,11
408,0.00013001510524190962,0.00017461201059632003,6.821108854637714e-06,9.622109246265609e-06,0.00012319399684201926,0.0001701366709312424,11
409,2.0086362439997174e-07,2.43287502144085e-07,2.7472872261569137e-06,2.269812057420495e-06,-2.5464241844019853e-06,2.0763370685017435e-06,11
410,1.2599781484823325e-07,1.582479569606221e-07,7.91579566339351e-07,1.1462695965747116e-06,-6.655818651779555e-07,1.1261245163041167e-06,11
411,4.46924445896002e-07,4.2215748408125364e-07,8.260435606644023e-06,1.3875182048650458e-05,-7.81351172918221e-06,1.37130473376601e-05,11
412,5.95712890572031e-07,7.143739821913186e-07,2.0030493033118546e-06,3.11818234877137e-06,-1.4073364127398236e-06,3.0034620976948645e-06,11
413,9.442085865885019e-05,0.00013365970517043024,2.0160809071967378e-05,4.5660362957278267e-05,7.426004594890401e-05,9.427468467038125e-05,11
414,1.2690708928175809e-08,1.5935860631088872e-08,6.835163901541819e-08,1.0750362378075806e-07,-5.566093008724238e-08,1.0182300513861264e-07,11
415,3.5175109047713704e-08,5.0777348548081136e-08,2.687542917101382e-07,6.036935360498319e-07,-2.3357917200428346e-07,6.053606398381817e-07,11
416,1.7724035572541652e-08,2.333232806961405e-08,4.5589533215206757e-07,8.114665774883179e-07,-4.381713267775922e-07,8.067098065112077e-07,11
417,1.507639879605449e-08,1.9752404156747616e-08,7.326382700512113e-08,9.978119663855978e-08,-5.818742820906664e-08,9.473726692021955e-08,11
418,1.8727306496657548e-06,2.0072070583410095e-06,2.277336221823134e-07,2.8274857299948053e-07,1.6449969280074583e-06,1.90861055671121e-06,11
419,3.6094105482220584e-09,4.8090704751757585e-09,2.5828368777069954e-08,4.319439028677152e-08,-2.2218955564312637e-08,4.26025685840159e-08,11
420,1.1334237548510373e-08,1.6484229092839087e-08,1.591586951121826e-08,2.1722705412230425e-08,-4.5816315186186785e-09,2.4365048645336174e-08,11
421,1.7576413213760134e-08,2.4411063392903998e-08,3.5380683272023816e-08,5.449073370300539e-08,-1.780427361097736e-08,5.061232855041453e-08,11
422,3.885770993861115e-08,5.20727176933633e-08,3.536624149091949e-08,4.6889979898878664e-08,3.4914648949779803e-09,5.99485332486438e-08,11
423,1.1492227613985051e-08,1.716573727605919e-08,1.0390473370591735e-08,1.8595338602267475e-08,1.1017544654379208e-09,2.4966629652567462e-08,11
424,7.617218784616853e-07,9.397533631272381e-07,1.195469963022333e-07,1.5440907930042158e-07,6.421750526897085e-07,8.803548325886368e-07,11
425,1.2524708381533856e-07,1.630184414125324e-07,2.4312005280080484e-06,3.410102863199427e-06,-2.3059535578795476e-06,3.378133442311082e-06,11
426,1.6421259715571068e-05,1.990931741602253e-05,1.1875640666403342e-05,1.554254413349554e-05,4.545620413409779e-06,2.283489993715193e-05,11
427,2.3651386072742753e-05,3.0821840482531115e-05,4.047631227876991e-05,3.794432268477976e-05,-1.6824920749058947e-05,4.07572188123595e-05,11
428,3.540436409821268e-06,4.459158390091034e-06,1.7724523786455393e-05,2.4262240913230926e-05,-1.4184089195623528e-05,2.2852185793453828e-05,11
429,7.050891071003207e-08,1.1154160262094592e-07,1.0931458973573172e-06,2.628319862196804e-06,-1.0226369795418577e-06,2.629058144520968e-06,11
430,8.931856427807361e-07,9.532182048133109e-07,7.587488539684273e-07,1.028214569487318e-06,1.344365898603428e-07,7.677835469621641e-07,11
431,0.0013710956554859877,0.002430698834359646,6.612967263208702e-05,0.00011031607573386282,0.0013049659319221973,0.0024294930044561625,11
432,1.361266549793072e-05,2.3672570023336448e-05,5.849160515936092e-07,7.950692975100537e-07,1.302774853684241e-05,2.3387838155031204e-05,11
433,9.200745807902422e-06,9.89171712717507e-06,2.0933164535108517e-08,4.803488806714995e-08,9.179812877846416e-06,9.882388440018985e-06,11
434,3.3693147543090163e-06,4.468804490898037e-06,0.001871971762739122,0.002425825921818614,-0.001868602354079485,0.002426399849355221,11
435,0.00014897168148308992,0.000185771074029617,0.0018964738119393587,0.0021006399765610695,-0.001747502014040947,0.00209559453651309,11
436,2.7412728741182946e-05,2.7922980734729208e-05,0.0005507319001480937,0.0004871113342233002,-0.0005233192350715399,0.00048599112778902054,11
437,1.163306517781848e-08,1.514890612952513e-08,2.9213595098553924e-07,5.369097380025778e-07,-2.8050291689396545e-07,5.361964099392935e-07,11
438,1.8288249137299317e-08,2.4770608675339645e-08,8.016899641916098e-07,1.086247152670694e-06,-7.834017878849409e-07,1.0775696637210785e-06,11
439,1.5111620086827315e-05,1.636143497307785e-05,9.258694149139046e-07,1.4005862567501026e-06,1.4185749023454264e-05,1.6029034668463282e-05,11
440,5.000240707886405e-05,8.545453601982445e-05,1.741736377880443e-05,2.1045038010925055e-05,3.2585048757027835e-05,6.887357449159026e-05,11
441,9.375078491302702e-08,1.6203638608658366e-07,1.752978641889058e-05,4.186878868495114e-05,-1.7436035705031827e-05,4.1869872802635655e-05,11
442,5.44086162790336e-07,6.474920724031108e-07,2.8799638585041976e-06,3.6251260553399334e-06,-2.3358777525572805e-06,3.1151000712270616e-06,11
443,7.965826966938039e-07,9.465501875638438e-07,9.256098678633862e-07,1.2994620419704006e-06,-1.2902704327188985e-07,9.146410206994915e-07,11
444,1.1800361221503408e-07,1.3736058690483333e-07,4.218133042854788e-08,7.602523055538768e-08,7.582226402291781e-08,1.4487660848772066e-07,11
445,4.04765039263566e-08,5.293956917284959e-08,5.452209350664816e-08,1.0585314669242507e-07,-1.4045590468469982e-08,1.1539126631987529e-07,11
446,1.3979303048472502e-08,1.6631608090733607e-08,8.159208277902508e-07,1.4239194570109248e-06,-8.019415531634877e-07,1.4197293012330192e-06,11
447,4.807830933373225e-08,5.864025354185287e-08,1.757068268659623e-08,2.17738396202094e-08,3.050762842349286e-08,5.463675023520409e-08,11
448,1.0935952587942666e-08,1.7384577333245943e-08,1.889936029897399e-08,3.288952754587626e-08,-7.963407711031323e-09,3.494173483886698e-08,11
449,1.4135707715468016e-08,1.816618500072309e-08,4.036130718532149e-08,6.203943314631033e-08,-2.6225599469853478e-08,5.966124660972127e-08,11
450,1.90485422990605e-08,2.7568624716423074e-08,8.054238165300376e-09,1.0473171663250014e-08,1.0994305021938544e-08,2.6353413673518844e-08,11
451,5.2842846542944244e-08,7.233023779917858e-08,6.112242090239306e-08,9.065333728131009e-08,-8.279571694913557e-09,1.0808415140672878e-07,11
452,2.54504527674726e-07,3.9693279063612863e-07,2.1262192007043268e-08,2.674705079641626e-08,2.3324231790411432e-07,3.911033559234056e-07,11
453,2.7338005565979984e-06,3.5958678381575737e-06,4.1734278966032434e-06,4.5240853978611995e-06,-1.4396272263184073e-06,3.6219344110577367e-06,11
454,8.587596312281676e-06,1.0217826456937473e-05,4.894876474281773e-05,5.0801092584151775e-05,-4.036116661154665e-05,4.6472898247884586e-05,11
455,0.00011607574560912326,0.00015027335030026734,3.814231604337692e-05,5.929309918428771e-05,7.793342956574634e-05,0.00011670806270558387,11
456,0.0016310118371620774,0.002040430437773466,0.0007163493428379297,0.0010346306953579187,0.0009146624943241477,0.002199798356741667,11
457,2.5738176191225648e-05,3.6454246583161876e-05,6.949570524739102e-05,9.548756497679278e-05,-4.3757532694144174e-05,7.899861520854756e-05,11
458,7.04326552636303e-08,1.1823861001403202e-07,5.5163674517189065e-08,1.1212829775786304e-07,1.526897541737071e-08,1.66295663461824e-07,11
459,0.00013059921911917627,0.00016995077021420002,0.0001869384286692366,0.00018270616419613361,-5.633920955006033e-05,0.00018186368106398731,11
460,0.0002733224246185273,0.00047366219223476946,0.0009396520908921957,0.0007589742308482528,-0.0006663296953774989,0.0009813584620133042,11
461,0.00030042443540878594,0.0006546408985741436,3.82593680114951e-05,4.082410305272788e-05,0.0002621650346554816,0.0006416410906240344,11
462,5.425405902315106e-07,7.819694474164862e-07,6.861849669803632e-06,1.7820879293140024e-05,-6.3193092501023784e-06,1.7456042769481428e-05,11
463,8.71619522513356e-06,1.4672582437924575e-05,5.505766239366494e-05,8.984044688986614e-05,-4.6341468987520784e-05,8.430145680904388e-05,11
464,2.6370426553512516e-07,3.6580419759957294e-07,9.797879556572298e-07,1.803112581910682e-06,-7.160836048569763e-07,1.860674274212215e-06,11
465,1.4580574259071e-07,1.579411446073209e-07,1.2596441365531064e-06,2.5306801489932695e-06,-1.1138383797515417e-06,2.526386651879875e-06,11
466,5.713237669624505e-07,8.303056802105857e-07,0.00021073431707918644,0.0005219827871769667,-0.00021016300888732076,0.000521406065672636,11
467,3.001902015853375e-08,4.075171844419856e-08,1.552170516561091e-07,2.1872487820928654e-07,-1.2519801373400696e-07,2.0924615284911852e-07,11
468,0.00025575433392077684,0.0003431124205235392,0.00017151347128674388,0.0003264331317041069,8.424085535807535e-05,0.00046451465459540486,11
469,0.0002461780095472932,0.00023583689471706748,0.00035901207593269646,0.0005405871197581291,-0.00011283404455753043,0.0004594600177370012,11
470,6.048222985555185e-06,7.450717021129094e-06,2.516307904443238e-05,3.883727913489565e-05,-1.9114855604129843e-05,3.8171285268617794e-05,11
471,0.00016225058061536402,0.0001945969561347738,0.0005747014074586332,0.0008161492296494544,-0.0004124508413951844,0.0007787905051372945,11
472,8.678658218741475e-07,8.499379759996373e-07,2.137507408406236e-06,3.2321740945917554e-06,-1.2696417570623453e-06,2.804370296871639e-06,11
473,0.00021102474420331419,0.000224507981329225,0.0008657589787617326,0.001251546898856759,-0.0006547343218699098,0.0010965457186102867,11
474,3.904587231318146e-07,4.963171136296296e-07,2.5962600602724706e-07,3.620149584548926e-07,1.3083271710456756e-07,5.326225505086768e-07,11
475,1.2614226108098592e-08,1.679938321785812e-08,5.353024690180064e-08,8.500912684894502e-08,-4.0916020793702046e-08,8.195761580509497e-08,11
476,2.804317844606885e-08,4.346678750266619e-08,9.717689408716979e-08,1.7151347719845944e-07,-6.913371919381461e-08,1.7270239993649739e-07,11
477,1.1532651278400863e-08,1.539012117746097e-08,2.2074003069860737e-08,3.64375765116165e-08,-1.0541351791459874e-08,3.499156875363951e-08,11
478,1.02833004334002e-08,1.3378308238998216e-08,1.769957513886311e-08,3.15487085345012e-08,-7.41627692590896e-09,3.17793222848195e-08,11
479,6.582061473636713e-08,8.503575088525395e-08,4.725769997548923e-08,8.499694104102673e-08,1.8562911208164223e-08,1.0761377211565559e-07,11
480,6.599373705284961e-07,8.44533587951446e-07,1.6766375665611122e-07,1.8788627187404927e-07,4.922736707158037e-07,7.861785320528725e-07,11
481,2.3792460979166208e-06,3.182017735525733e-06,6.024059075571131e-06,7.843040293664671e-06,-3.644813887149212e-06,7.751372322672978e-06,11
482,5.570854227698874e-06,6.620311523874989e-06,1.1280844773864374e-05,1.3170450074539986e-05,-5.709991455660202e-06,9.91609431366669e-06,11
483,3.279183874838054e-05,3.908083454007283e-05,0.002560230204835534,0.002185762394219637,-0.002527437871322036,0.0021633869037032127,11
484,0.0006825204472988844,0.0009748581796884537,8.013308251975104e-05,9.487328497925773e-05,0.0006023874157108366,0.0009584535146132112,11
485,9.82388836945347e-09,1.1753054529606288e-08,6.637608862547495e-08,8.422328789947642e-08,-5.6552210025984095e-08,7.523967582301339e-08,11
486,3.4796953514160123e-06,3.608814267863636e-06,1.4367737094289623e-05,2.3277683794731274e-05,-1.0888042197620962e-05,2.047997259069234e-05,11
487,0.0011244619963690639,0.0007992973551154137,0.00011420786177041009,0.00011189101496711373,0.0010102540254592896,0.0007325527840293944,11
488,5.070853603683645e-08,7.105875710067266e-08,6.127747553819063e-08,9.262925715347592e-08,-1.0568947494959957e-08,1.122446420254164e-07,11
489,1.8017599359154701e-06,3.1557253805658547e-06,8.079637154878583e-06,1.533143949927762e-05,-6.277876764215762e-06,1.53834462253144e-05,11
490,4.647249340905546e-08,7.367771104327403e-08,2.8886836389574455e-07,3.816412004198355e-07,-2.4239591311925324e-07,3.447223093644425e-07,11
491,3.6711142570311495e-07,5.692876925422752e-07,1.8463914841504447e-07,2.3192221476620034e-07,1.8247224886636104e-07,4.510099245180754e-07,11
492,5.766674462392984e-07,8.883269515536085e-07,2.5002947950270027e-05,5.3467163525056094e-05,-2.4426281015621498e-05,5.3623312851414084e-05,11
493,4.130570019356128e-08,5.858042939621555e-08,4.955392682859383e-07,1.0319444072592887e-06,-4.5423360006680014e-07,1.0370661129854852e-06,11
494,1.673266609714119e-07,2.4486323013661604e-07,1.350267382349557e-07,1.9389608496567234e-07,3.229992273645621e-08,2.8930463713550125e-07,11
495,0.0006656410405412316,0.0008780945790931582,0.00026119116228073835,0.0006050457595847547,0.0004044498491566628,0.0010304690804332495,11
496,7.883390651386435e-08,1.3416757838058402e-07,5.254238431007252e-07,1.2644588878174545e-06,-4.465898939542967e-07,1.279096750295139e-06,11
497,3.233794387824673e-08,4.268347453262322e-08,1.702611918119601e-08,3.8600695972945687e-08,1.5311824697050724e-08,5.7921699436747076e-08,11
498,0.00018969643861055374,0.0002828393771778792,0.0005232779076322913,0.0006666164263151586,-0.0003335814399179071,0.00044417529716156423,11
499,1.6018725546018686e-06,1.8757606312647113e-06,2.3855101972003467e-05,3.685436968225986e-05,-2.225323078164365e-05,3.6696408642455935e-05,11
500,3.6460878050093015e-07,4.293657696052833e-07,3.872972229146399e-06,6.221935109351762e-06,-3.5083635339105967e-06,6.144778126326855e-06,11
501,1.8207352923127473e-06,2.5573540369805414e-06,5.012640031054616e-05,6.128147651907057e-05,-4.83056646771729e-05,6.07491638220381e-05,11
502,1.338333177614004e-08,1.9438537890437146e-08,5.839821071162987e-08,7.439560789634925e-08,-4.5014868277348796e-08,6.517466744071498e-08,11
503,9.602738160197077e-09,1.1459904136756904e-08,2.269212551198052e-08,4.7276145664909563e-08,-1.3089387351783444e-08,4.578958012757539e-08,11
504,1.8580525562583716e-08,2.609360905125868e-08,4.779604712012997e-09,8.386910721469576e-09,1.380092040648151e-08,2.7662249380000503e-08,11
505,1.2460204423803134e-08,1.796993664981983e-08,1.3772599949390951e-08,2.723314551644762e-08,-1.3123956366101197e-09,3.279164317859795e-08,11
506,2.2147913725234503e-08,3.6011122972468e-08,2.2845853209219058e-08,2.96173610081496e-08,-6.979383737615308e-10,3.8690174619659956e-08,11
507,4.814248768525431e-07,6.518758937090752e-07,1.528189663702051e-08,2.8019462305906018e-08,4.6614289317403745e-07,6.47789306640334e-07,11
508,1.1498798357933993e-06,1.3707943935514777e-06,1.5712397726019844e-05,1.7307793314103037e-05,-1.4562517208105419e-05,1.7061520338756964e-05,11
509,7.875056326156482e-05,9.090055391425267e-05,9.877971933747176e-06,1.2643512491194997e-05,6.887259951326996e-05,9.011568181449547e-05,11
510,1.6647730660679372e-07,1.797629778366172e-07,5.9391600188973825e-06,9.252535164705478e-06,-5.772682470706059e-06,9.166581548925024e-06,11
511,8.167161468008999e-06,9.542307452647947e-06,4.32132110290695e-05,5.828842768096365e-05,-3.5046046832576394e-05,5.357201007427648e-05,11
512,1.5283943355370866e-07,2.446513462928124e-07,1.0137930672726725e-07,1.7066030011392286e-07,5.146012327372773e-08,3.0052993338358647e-07,11
513,0.00018818973330780864,0.00018712862220127136,7.23995799489785e-06,7.858605385990813e-06,0.00018094974802806973,0.0001823038764996454,11
514,2.8835556804551743e-05,2.7122179744765162e-05,1.7168233625852736e-06,3.4939930628752336e-06,2.7118732759845443e-05,2.4355787900276482e-05,11
515,6.376122473739088e-05,5.452931873151101e-05,5.519354090210982e-05,7.050636486383155e-05,8.567691111238673e-06,7.808367809047922e-05,11
516,1.4397675940358567e-08,2.2626032603056956e-08,2.666269516282682e-08,4.3683503037073024e-08,-1.2265020110646674e-08,4.608304848829903e-08,11
517,2.403695873454126e-07,3.2021253559832985e-07,3.856114005884592e-07,4.459822378066747e-07,-1.4524184166475607e-07,4.278259098100534e-07,11
518,2.2392978848984058e-07,3.1739091355120763e-07,4.332601974965655e-07,5.1742046025538e-07,-2.093304516392891e-07,4.293497966045834e-07,11
519,7.664714729571642e-08,1.418720074752855e-07,2.3527019266111893e-07,2.87844784452318e-07,-1.5862302404912043e-07,2.903843778767623e-07,11
520,3.183986052590626e-07,4.280724112959433e-07,4.0693088010357314e-08,7.23390982670935e-08,2.777054817215685e-07,4.263816038019286e-07,11
521,5.284111352921173e-07,7.762713494230411e-07,2.686169864318799e-07,4.518586251833767e-07,2.5979417728194676e-07,4.888520948043151e-07,11
522,4.648607898616319e-08,4.747315429654009e-08,4.496375893836557e-08,1.0390495930323596e-07,1.5223132754371704e-09,9.395075295515198e-08,11
523,1.397847086082038e-06,2.2116048512543784e-06,0.004729438107460737,0.004149486310780048,-0.004728040192276239,0.004147928208112717,11
524,5.154233804205433e-07,7.293165822375158e-07,6.137243326520547e-05,7.480002386728302e-05,-6.0857008065795526e-05,7.462301437044516e-05,11
525,0.001312544452957809,0.0018889365019276738,0.0027305129915475845,0.003774954006075859,-0.001417968887835741,0.0043316977098584175,11
526,9.948052320396528e-05,0.00011774248559959233,0.003245357424020767,0.0026999153196811676,-0.0031458765733987093,0.0026754376012831926,11
527,0.0203873198479414,0.01746411621570587,0.00018948274373542517,0.0001709980278974399,0.020197836682200432,0.01736661046743393,11
528,1.3275081073516048e-05,1.4508290405501612e-05,0.00014243133773561567,0.00012780074030160904,-0.00012915626575704664,0.00012386181333567947,11
529,3.2988684779411415e-06,4.749923391500488e-06,0.0024528854992240667,0.0037892491091042757,-0.0024495867546647787,0.0037846879567950964,11
530,7.723072847909407e-09,1.3549125377210203e-08,3.4651066016522236e-08,5.5065108028884424e-08,-2.692799405679125e-08,5.810967707020609e-08,11
531,2.2894818485497126e-08,2.893400541381652e-08,1.284685513525119e-08,1.981817021601273e-08,1.0047961573889097e-08,2.8560782183717492e-08,11
532,3.8051670259164894e-08,6.190154522300872e-08,3.145426319406397e-08,4.972319445073481e-08,6.597404844654875e-09,7.456295492147547e-08,11
533,5.992769835927447e-09,7.739376250981422e-09,2.5503691603034895e-08,3.501298451169532e-08,-1.9510920878929028e-08,3.281059335336067e-08,11
534,4.973486067427757e-09,8.047344124406663e-09,9.03827199749685e-08,1.1528582888331584e-07,-8.540923346345153e-08,1.1333249716471983e-07,11
535,4.193152847165038e-07,5.744129225604411e-07,4.4761815587435194e-08,9.645864906815405e-08,3.745534513655002e-07,5.780036076430406e-07,11
536,2.931498056568671e-05,3.646888944786042e-05,0.0034891136456280947,0.003874457674100995,-0.003459798637777567,0.0038885464891791344,11
537,0.0004006577655673027,0.0004411785048432648,0.009126001037657261,0.009279281832277775,-0.008725342340767384,0.009244544431567192,11
538,5.29601265952806e-06,5.992367277940502e-06,5.214290285948664e-05,5.46748487977311e-05,-4.684688974521123e-05,5.195422636461444e-05,11
539,1.5719591317520099e-07,1.9727508515643422e-07,9.866440677797073e-07,1.251592607331986e-06,-8.294481972370704e-07,1.1631298093561782e-06,11
540,1.5456309938599588e-06,2.2453284600487677e-06,6.5381154854549095e-06,7.232172720250674e-06,-4.992484718968626e-06,6.477750503108837e-06,11
541,6.532204861287028e-05,8.458241063635796e-05,4.846015713155793e-07,9.471756357015693e-07,6.483744800789282e-05,8.444801642326638e-05,11
542,3.0636938390671276e-06,4.3931713662459515e-06,1.8554972029960481e-06,4.00069711758988e-06,1.208196408697404e-06,1.4608414176109363e-06,11
543,1.0316732186765876e-05,9.92580044112401e-06,3.385350646567531e-05,6.780790135962889e-05,-2.3536778826382942e-05,6.0559203120647e-05,11
544,1.0078617052045047e-08,1.5193057478768424e-08,1.302459793350863e-07,2.912344996275351e-07,-1.2016734274311602e-07,2.9151337344046624e-07,11
545,3.469234499675622e-08,4.888942939373919e-08,0.0009466687333770096,0.0012891709338873625,-0.0009466340416111052,0.001289141713641584,11
546,3.438662687926808e-08,5.217547638380893e-08,1.2841660179674363e-07,1.4207323317805276e-07,-9.402997136476188e-08,1.2917008973545308e-07,11
547,2.45161970724439e-07,2.7674079206008173e-07,2.0299924017308513e-06,3.365818656675401e-06,-1.7848306015366688e-06,3.280083092249697e-06,11
548,1.7132296648014744e-07,2.0283026458400855e-07,4.693580635262151e-08,1.2422270856404793e-07,1.2438717078566697e-07,2.036644275449362e-07,11
549,7.257838774421543e-08,1.0487119084245933e-07,1.4195815367656905e-07,2.8801366624975344e-07,-6.937978014320834e-08,2.853170144589967e-07,11
550,9.108091347798108e-08,1.4786775182074052e-07,1.911219094097305e-08,4.173713819000113e-08,7.196870654979648e-08,1.4213765098247677e-07,11
551,1.8156613350583939e-06,2.535188968977309e-06,3.829999059234979e-06,5.54842426936375e-06,-2.0143377241765847e-06,5.839127879880834e-06,11
552,6.125786603661254e-05,9.863534796750173e-05,0.01044145692139864,0.005679300054907799,-0.010380199179053307,0.0055953990668058395,11
553,0.00031221893732436,0.00029271451057866216,0.03580154478549957,0.03389591723680496,-0.03548932820558548,0.033809635788202286,11
554,7.585549965938299e-09,1.2766131263219904e-08,3.982268381719223e-08,8.602174261795881e-08,-3.223713918032445e-08,8.729271172569497e-08,11
555,0.0002933383802883327,0.0002722647332120687,0.009318412281572819,0.008503551594913006,-0.009025074541568756,0.008458674885332584,11
556,2.905431938415859e-05,2.576412407506723e-05,0.00020859311916865408,0.00024946502526290715,-0.00017953879432752728,0.0002330974821234122,11
557,6.102225597715005e-05,7.609932072227821e-05,1.8604863498694613e-06,2.046113422693452e-06,5.9161775425309315e-05,7.58860187488608e-05,11
