dim,ga_mean,ga_std,gb_mean,gb_std,ga_minus_b_mean,ga_minus_b_std,count
369,4.98533665904688e-07,1.1090868383689667e-06,2.1442974684759974e-05,5.917548332945444e-05,-2.0944440620951355e-05,5.893170600757003e-05,203
370,7.933266897452995e-05,0.00014008695143274963,2.6062527467729524e-05,6.350264447974041e-05,5.327013786882162e-05,0.00013991803280077875,203
371,3.135859060421353e-06,8.801400326774456e-06,3.4899383081210544e-06,8.589681783632841e-06,-3.5407842347012775e-07,1.0341565939597785e-05,203
372,2.9935348720755428e-05,7.286164327524602e-05,0.03127116337418556,0.06962752342224121,-0.031241219490766525,0.06963330507278442,203
373,0.0023128578905016184,0.004566991236060858,7.655940862605348e-05,0.00018810229084920138,0.0022362982854247093,0.004588414449244738,203
374,0.003979554865509272,0.005516293458640575,0.0006167657556943595,0.0020504880230873823,0.0033627881202846766,0.006176782306283712,203
375,1.6680613725839066e-06,3.247990889576613e-06,6.38051496935077e-05,0.00014987614122219384,-6.213710003066808e-05,0.000148926570545882,203
376,0.000824307557195425,0.0010493271984159946,0.00042414935887791216,0.0009342789417132735,0.00040015834383666515,0.0015318440273404121,203
377,0.0002751064603216946,0.00040775383240543306,0.0026319136377424,0.006925968918949366,-0.0023568083997815847,0.007006557192653418,203
378,5.731678356823977e-06,1.1837910278700292e-05,0.005299383774399757,0.010270929895341396,-0.005293652415275574,0.010270143859088421,203
379,0.009797981940209866,0.015197094529867172,3.0790513392275898e-06,7.108910722308792e-06,0.009794902056455612,0.015197751112282276,203
380,1.5660125427530147e-05,4.103893297724426e-05,4.4662272557616234e-05,8.675771823618561e-05,-2.900214349210728e-05,8.80570660228841e-05,203
381,0.000197642482817173,0.00028028988162986934,0.0020060252863913774,0.0032666227780282497,-0.00180838315282017,0.003270910819992423,203
382,6.731199277965061e-07,1.7726270016282797e-06,0.0007018627948127687,0.0013031174894422293,-0.0007011895650066435,0.0013022846542298794,203
383,2.8439575544325635e-05,7.333394751185551e-05,3.4117867926397594e-06,7.467062459909357e-06,2.5027791707543656e-05,7.222004933282733e-05,203
384,3.6171168176224455e-05,6.6706670622807e-05,3.9784419641364366e-05,8.082150452537462e-05,-3.6132591958448756e-06,9.480839071329683e-05,203
385,3.5217472031945363e-06,6.826154276495799e-06,1.210851132782409e-05,2.4425913579761982e-05,-8.586766853113659e-06,2.2892683773534372e-05,203
386,4.924028689856641e-05,9.262844105251133e-05,2.3721606339677237e-05,5.0274564273422584e-05,2.5518671463942155e-05,9.702112583909184e-05,203
387,1.3004909305891488e-05,3.1579813366988674e-05,4.6392178774112836e-06,1.1595016985666007e-05,8.365690518985502e-06,2.8349284548312426e-05,203
388,7.599610967190529e-07,1.8129796899302164e-06,6.133055308055191e-07,2.240645017081988e-06,1.466551111661829e-07,2.175130475734477e-06,203
389,1.4282140909926966e-06,3.0194478313205764e-06,1.0334726994187804e-06,3.4592783322295872e-06,3.9474087998314644e-07,3.889902018272551e-06,203
390,4.566574887121533e-07,1.0254517519570072e-06,5.76728496071155e-07,1.6361489088012604e-06,-1.2007106420242053e-07,1.410659251632751e-06,203
391,3.0231134928726533e-07,7.204073995126237e-07,7.584218906231399e-07,2.3319939828070346e-06,-4.561106550227123e-07,2.064381988020614e-06,203
392,5.324945391294023e-07,1.4272866337705636e-06,8.586209219174634e-07,2.1743285287811887e-06,-3.2612635436635173e-07,2.082274249914917e-06,203
393,4.911961468678783e-07,1.1442252798588015e-06,6.408951094272197e-07,2.138946683771792e-06,-1.496989199267773e-07,1.9707124465639936e-06,203
394,3.589269908843562e-06,8.524394615960773e-06,3.6489905141934287e-07,1.2899753301098826e-06,3.224369265808491e-06,8.196953785954975e-06,203
395,3.410655722291267e-07,7.917154789538472e-07,3.0611631700594444e-06,8.435731615463737e-06,-2.720099018915789e-06,8.043024536164012e-06,203
396,1.064372213477327e-06,2.3551303911517607e-06,1.0859740768864867e-06,3.134801090709516e-06,-2.160140866180882e-08,3.154304067720659e-06,203
397,0.00011359959898982197,0.00022552671725861728,0.00010734712122939527,0.00029976406949572265,6.2524600252800155e-06,0.00027618760941550136,203
398,0.0001637155219214037,0.00031927996315062046,1.5780706235091202e-06,4.246615844749613e-06,0.0001621375122340396,0.00031875490094535053,203
399,0.00011113660730188712,0.00022284792794380337,4.185191210126504e-05,0.00011257200094405562,6.928471702849492e-05,0.0002448278828524053,203
400,0.000606780406087637,0.00102291873190552,4.563625225273427e-06,1.0863121133297682e-05,0.0006022165762260556,0.0010218758834525943,203
401,0.0003380704147275537,0.0007777551072649658,1.5520681699854322e-05,4.228654142934829e-05,0.0003225497202947736,0.0007779019069857895,203
402,1.3362090612645261e-05,2.7038333428208716e-05,4.872244517173385e-06,1.242926919076126e-05,8.489845640724525e-06,2.7143394618178718e-05,203
403,5.884823985979892e-05,0.00013800109445583075,0.0010224891593679786,0.0016935194144025445,-0.0009636409231461585,0.0016610577004030347,203
404,0.025425108149647713,0.029054174199700356,0.0009397936519235373,0.0018034814856946468,0.024485310539603233,0.029521780088543892,203
405,0.0007717504631727934,0.0007491025025956333,0.026870574802160263,0.06431097537279129,-0.02609882690012455,0.06453123688697815,203
406,3.532981963871862e-06,7.977871064213105e-06,0.01033034734427929,0.01687016524374485,-0.010326812043786049,0.01687014475464821,203
407,1.440343680769729e-06,3.2141301744559314e-06,7.933239976409823e-05,0.0001257480907952413,-7.789202936692163e-05,0.00012400448031257838,203
408,0.0010595896746963263,0.002855170052498579,0.0003519822785165161,0.0006679964135400951,0.000707607192452997,0.0028671498876065016,203
409,7.01114913681522e-05,0.00011681845353450626,3.0337361749843694e-05,4.371256000013091e-05,3.977413507527672e-05,0.00010569283040240407,203
410,2.369091635046061e-05,3.64385632565245e-05,2.547125222918112e-05,3.997014937340282e-05,-1.7803450873543625e-06,3.709533120854758e-05,203
411,0.0002776779292616993,0.0005460672546178102,6.20130435891042e-07,1.8714162024480174e-06,0.00027705784304998815,0.0005456686485558748,203
412,3.296252657492005e-07,9.077917297872773e-07,0.0002848952717613429,0.0005074142245575786,-0.00028456561267375946,0.0005068968166597188,203
413,0.00011708534293575212,0.00028599987854249775,1.1721824193955399e-05,2.4301085431943648e-05,0.0001053634041454643,0.00028584973188117146,203
414,2.3940965547808446e-05,4.8458066885359585e-05,0.0006557986489497125,0.0015373961068689823,-0.0006318579544313252,0.0015417024260386825,203
415,3.0920975405024365e-05,6.912738172104582e-05,0.0010284247109666467,0.002190333092585206,-0.0009975035209208727,0.0021838687825948,203
416,8.164911378116813e-07,1.780083948688116e-06,1.30469297801028e-05,3.07856680592522e-05,-1.2230447282490786e-05,3.006965016538743e-05,203
417,2.606180260045221e-06,6.835765361756785e-06,1.2927789612149354e-06,3.2891077808017144e-06,1.3134005030224216e-06,6.5883623392437585e-06,203
418,1.1400758012314327e-05,2.0496914657996967e-05,1.21673565445235e-06,3.6938283756171586e-06,1.0184025995840784e-05,1.929394420585595e-05,203
419,2.3107790525500604e-07,5.995281071591307e-07,1.2836981113650836e-06,4.109925157536054e-06,-1.0526202913752059e-06,3.822422058874508e-06,203
420,6.131982672741287e-07,1.409701553711784e-06,1.057646613844554e-06,3.7954741856083274e-06,-4.4444820446187805e-07,3.499413423924125e-06,203
421,6.001444035064196e-07,1.480153059674194e-06,9.207150242218631e-07,2.7361402317183092e-06,-3.205709901976661e-07,2.743030563578941e-06,203
422,6.161113219604886e-07,1.3879738389732665e-06,1.0959779501718003e-06,3.0807266284682555e-06,-4.798669124284061e-07,2.967713044199627e-06,203
423,7.338827572311857e-07,1.9817016436718404e-06,6.403631687135203e-07,2.162701321140048e-06,9.351962404480219e-08,2.3005625280347886e-06,203
424,2.2603371689911e-06,4.367024303064682e-06,1.0818532700795913e-06,2.9922568955953466e-06,1.178484581032535e-06,4.248511686455458e-06,203
425,6.800584060329129e-07,1.5795344552316237e-06,5.503732245415449e-05,0.00013080259668640792,-5.435729326563887e-05,0.00013014054275117815,203
426,0.00036203398485668004,0.0006303275586105883,8.487409672852664e-07,2.2819635887572076e-06,0.0003611852880567312,0.000629927555564791,203
427,4.558966793410946e-06,9.650414540374186e-06,2.617641996494058e-07,1.1111504818472895e-06,4.297203304304276e-06,9.26076972973533e-06,203
428,7.791513780830428e-07,2.0370071069919504e-06,0.0007804534398019314,0.0017406787956133485,-0.0007796746212989092,0.00174056482501328,203
429,3.8248315831879154e-05,7.954904867801815e-05,2.0778545604116516e-06,5.677596163877752e-06,3.6170455132378265e-05,7.895346061559394e-05,203
430,1.2273198080947623e-05,2.3335633159149438e-05,0.0014534294605255127,0.002104532439261675,-0.001441157073713839,0.002099896315485239,203
431,0.000665385858155787,0.00149632734246552,0.004448124207556248,0.007924159988760948,-0.003782738232985139,0.00817415677011013,203
432,0.00017479684902355075,0.00025516957975924015,0.005327201914042234,0.00611718837171793,-0.00515240291133523,0.0061076306737959385,203
433,0.0011114024091511965,0.0014601147267967463,0.00022536213509738445,0.0004314396937843412,0.0008860404486767948,0.0015498686116188765,203
434,0.0027516696136444807,0.004255295265465975,0.021056367084383965,0.05124500393867493,-0.018304698169231415,0.05220469459891319,203
435,0.0014299399917945266,0.002957708900794387,0.001498414552770555,0.0026732846163213253,-6.847415352240205e-05,0.003938990645110607,203
436,0.00026573892682790756,0.0004411331901792437,0.0011340865166857839,0.002145820064470172,-0.0008683474152348936,0.00212110485881567,203
437,6.407645560102537e-05,0.00011705231736414135,3.452376040513627e-05,4.580577660817653e-05,2.955270974780433e-05,0.00011306117085041478,203
438,0.00029646907933056355,0.0005662869079969823,2.7588509965426056e-06,6.003889666317264e-06,0.00029371038544923067,0.0005644798511639237,203
439,2.923459987869137e-06,7.68574136600364e-06,0.0028669415041804314,0.0041766962967813015,-0.0028640180826187134,0.004176150541752577,203
440,1.8253949747304432e-06,4.833893399336375e-06,0.003191618714481592,0.005554209928959608,-0.003189794486388564,0.005554205738008022,203
441,1.0726134860306047e-05,2.357323137403e-05,0.003027666127309203,0.010362246073782444,-0.003016938455402851,0.01036418043076992,203
442,5.742506982642226e-05,9.779216634342447e-05,3.768830765693565e-06,1.081180562323425e-05,5.3656236559618264e-05,9.49823297560215e-05,203
443,1.4897425444360124e-06,3.754607178052538e-06,0.00025129911955446005,0.0007124366238713264,-0.0002498094108887017,0.0007118764333426952,203
444,2.5521774205117254e-06,5.577442607318517e-06,1.3959986063127872e-05,2.845076051016804e-05,-1.1407810234231874e-05,2.581413536972832e-05,203
445,3.888564492626756e-07,9.196203905048606e-07,7.601063316542422e-07,2.147614850400714e-06,-3.7124996765669493e-07,2.008318460866576e-06,203
446,3.911365240583109e-07,1.0950944897558657e-06,9.61284022196196e-05,0.00019649534078780562,-9.573729039402679e-05,0.0001962671522051096,203
447,1.0061761486213072e-06,1.978889258680283e-06,9.595225947123254e-07,3.1160643629846163e-06,4.665340469500734e-08,2.9641087166965008e-06,203
448,3.863295034989278e-07,9.789520163394627e-07,7.056260074023157e-07,2.339034381293459e-06,-3.192966460119351e-07,2.221104750788072e-06,203
449,6.539087280543754e-07,1.7744591787050012e-06,9.329715453532117e-07,2.457496748320409e-06,-2.790631015159306e-07,2.3850268462410895e-06,203
450,9.8081534360972e-07,2.5382955755048897e-06,6.548194164679444e-07,1.7909188727571745e-06,3.2599575661151903e-07,2.3341906398854917e-06,203
451,1.0047772320831427e-06,2.239263494629995e-06,3.334170742164133e-06,9.575838703312911e-06,-2.329393282707315e-06,8.222797987400554e-06,203
452,4.843408305532648e-07,1.0973814141834737e-06,2.211453283962328e-05,7.711046782787889e-05,-2.1630192350130528e-05,7.671651110285893e-05,203
453,6.161586725283996e-07,1.4865632920191274e-06,0.0001087472410290502,0.0002542602887842804,-0.00010813114931806922,0.0002537615073379129,203
454,3.5503791195878875e-07,7.513517061852326e-07,0.0011550646740943193,0.002417468698695302,-0.0011547098401933908,0.002417266368865967,203
455,0.0006240918883122504,0.0009312154725193977,6.876820748402679e-07,2.2250508209253894e-06,0.0006234043394215405,0.0009308811859227717,203
456,0.00014929965254850686,0.0003467686183284968,4.896634209217154e-07,1.5733195368738961e-06,0.00014881000970490277,0.00034669769229367375,203
457,8.302560308948159e-05,0.00013612130715046078,7.811256068634975e-07,2.0064771888428368e-06,8.224448538385332e-05,0.00013559911167249084,203
458,4.980783705832437e-05,0.00012318910739850253,2.1011226635891944e-05,5.088538091513328e-05,2.879658313759137e-05,0.00012973473349120468,203
459,0.0005195324774831533,0.0010694045340642333,0.00026218564016744494,0.0012171625858172774,0.0002573469537310302,0.001665427116677165,203
460,0.008330145850777626,0.014964315108954906,0.0006599437328986824,0.001481501734815538,0.007670202292501926,0.015033189207315445,203
461,4.804935542779276e-06,9.820442755881231e-06,1.2639339729503263e-05,2.875998688978143e-05,-7.834404641471338e-06,2.889689312723931e-05,203
462,0.0001023889344651252,0.00022083504882175475,0.00015385731239803135,0.00032550908508710563,-5.14683524670545e-05,0.00040543460636399686,203
463,1.3903625585953705e-05,2.3070369934430346e-05,0.0006685153348371387,0.0018249894492328167,-0.0006546116783283651,0.0018173163989558816,203
464,3.853403541143052e-05,6.413651863113046e-05,0.00022608001017943025,0.00045242562191560864,-0.0001875460147857666,0.0004385372740216553,203
465,4.682320650317706e-05,8.037394582061097e-05,6.223870059329784e-07,2.2567537598661147e-06,4.620082108885981e-05,7.994556654011831e-05,203
466,0.00011252123658778146,0.0002095030649797991,0.0024234054144471884,0.0033193696290254593,-0.002310884650796652,0.0033500560093671083,203
467,7.791415555402637e-06,1.8467888367013074e-05,0.011066950857639313,0.02146894671022892,-0.011059161275625229,0.02147083170711994,203
468,1.6328929177689133e-06,3.914518401870737e-06,0.0018776949727907777,0.003514871932566166,-0.001876062247902155,0.003514815354719758,203
469,2.7689691250998294e-06,6.371211838995805e-06,0.004476213827729225,0.011610248126089573,-0.004473446868360043,0.011610519140958786,203
470,8.641653403174132e-05,0.00011502191773615777,3.912795727956109e-05,0.0001281230361200869,4.728863495984115e-05,0.00016320805298164487,203
471,0.0015729059232398868,0.0023020145017653704,1.7124519899880397e-06,7.1606818892178126e-06,0.001571193221025169,0.00230236304923892,203
472,9.875625437416602e-07,2.5680017188278725e-06,1.5649245597160188e-06,4.621897005563369e-06,-5.773618454441021e-07,4.2113897507078946e-06,203
473,4.295733333492535e-07,1.1672037771859323e-06,0.00032442607334814966,0.0005002506077289581,-0.00032399650081060827,0.0005000394303351641,203
474,7.0928840614215005e-06,1.4031871614861302e-05,7.8478899467882e-07,2.646384700710769e-06,6.308097454166273e-06,1.3094002497382462e-05,203
475,8.146601544467558e-07,1.8864968751586275e-06,7.056462436594302e-07,2.2358647129294695e-06,1.090138752601888e-07,2.1731650576839456e-06,203
476,9.940013114828616e-07,2.4374360236834036e-06,7.877097800701449e-07,2.2800982151238713e-06,2.0629130403904128e-07,2.7137114102515625e-06,203
477,6.725697971887712e-07,1.5727758864159114e-06,3.713187197718071e-07,1.115141344598669e-06,3.0125102057354525e-07,1.4229706266633002e-06,203
478,5.111681957714609e-07,1.146917497862887e-06,4.851911512560036e-07,1.4822438743067323e-06,2.5977012541034128e-08,1.4250274489313597e-06,203
479,4.698392331192736e-06,8.55611597216921e-06,5.248610364105843e-07,1.422771447323612e-06,4.173530214757193e-06,8.043703019211534e-06,203
480,4.974616331310244e-06,8.75932710187044e-06,8.346996764885262e-07,2.6804823392012622e-06,4.13991756431642e-06,8.105802407953888e-06,203
481,2.507415217678499e-07,6.381078492267989e-07,4.262950096745044e-05,9.4512892246712e-05,-4.2378738726256415e-05,9.418952686246485e-05,203
482,7.526374474764452e-07,1.8992154764418956e-06,8.369451097678393e-05,0.00013605889398604631,-8.294187136925757e-05,0.0001349738158751279,203
483,0.00022853845439385623,0.0003392321814317256,4.2368290564809286e-07,1.3963060609967215e-06,0.00022811468807049096,0.00033895779051817954,203
484,1.332524448116601e-06,4.029655883641681e-06,0.0002021573600359261,0.00027785461861640215,-0.00020082478295080364,0.0002772309526335448,203
485,1.8901115254266188e-05,4.389534660731442e-05,6.115393625805154e-05,0.00015501538291573524,-4.2252824641764164e-05,0.00015588004316668957,203
486,3.491260213195346e-05,6.677994679193944e-05,7.189871394075453e-05,0.00011466147407190874,-3.698610089486465e-05,0.00012363627320155501,203
487,0.013521465472877026,0.022297613322734833,0.0002920431725215167,0.0006472363602370024,0.013229421339929104,0.022402312606573105,203
488,0.0006022669840604067,0.0008662941982038319,0.00010434709110995755,0.00032455389737151563,0.0004979199729859829,0.00093334901612252,203
489,3.634970198618248e-05,5.3424308134708554e-05,9.171995770884678e-05,0.00019461258489172906,-5.537023753277026e-05,0.00018115514831151813,203
490,0.00030896547832526267,0.0005839705117978156,0.0012046790216118097,0.0026124294381588697,-0.0008957136305980384,0.002691390924155712,203
491,0.0016465529333800077,0.0029467318672686815,0.0018686852417886257,0.0033648826647549868,-0.00022213296324480325,0.0048836348578333855,203
492,0.00034353151568211615,0.0010832855477929115,1.1462684597063344e-05,2.2161853848956525e-05,0.0003320689720567316,0.0010808431543409824,203
493,0.00013270459021441638,0.0001653463114053011,0.001360034802928567,0.007894601672887802,-0.0012273300671949983,0.007910690270364285,203
494,0.000611122464761138,0.0009684842079877853,3.827395266853273e-05,8.232135587604716e-05,0.0005728486576117575,0.0009735397761687636,203
495,0.0005803268868476152,0.0007212900673039258,3.995133738499135e-05,9.63987986324355e-05,0.0005403757095336914,0.0007200237596407533,203
496,1.7960994227905758e-05,4.609535608324222e-05,0.003215118544176221,0.004444637801498175,-0.003197155660018325,0.004450989421457052,203
497,3.5054927138844505e-06,8.843681825965177e-06,0.002974141389131546,0.003266134299337864,-0.0029706379864364862,0.0032656581606715918,203
498,3.307619772385806e-05,5.974053783575073e-05,2.791253109535319e-06,8.197908755391836e-06,3.028494211321231e-05,5.6332439271500334e-05,203
499,2.0840318484260933e-06,5.717010935768485e-06,6.034945272404002e-06,1.274839996767696e-05,-3.950913651351584e-06,1.1961208656430244e-05,203
500,1.584252800057584e-06,4.330125193519052e-06,0.00022172745957504958,0.000292382319457829,-0.00022014322166796774,0.00029168417677283287,203
501,1.009527863971016e-06,2.8624399419641122e-06,0.00011216120765311643,0.0001748885988490656,-0.00011115163215436041,0.0001738385617500171,203
502,4.4946295929548796e-07,9.813467158892308e-07,7.020819339231821e-07,2.0718898667837493e-06,-2.5261871883230924e-07,1.7943464172276435e-06,203
503,3.1495014241045283e-07,7.81737185207021e-07,4.524231371760834e-07,1.2399694924170035e-06,-1.37472923711357e-07,1.059396481650765e-06,203
504,5.498006885318318e-07,1.342805035164929e-06,5.69157919017016e-07,1.7415009097021539e-06,-1.9357184299906294e-08,1.762935994520376e-06,203
505,7.922444638097659e-07,2.0209854483255185e-06,7.947721769596683e-07,2.440104708512081e-06,-2.528005582647097e-09,2.519691634006449e-06,203
506,4.5848901208955795e-07,1.1451829777797684e-06,1.3772926195088075e-06,3.5658213164424524e-06,-9.188036074192496e-07,3.3322348826914094e-06,203
507,7.350612122536404e-06,1.3288267837197054e-05,6.299714527813194e-07,2.0067602690687636e-06,6.720640612911666e-06,1.2576426343002822e-05,203
508,2.0737355953315273e-05,3.087627555942163e-05,1.4570180155715207e-06,4.233362687955378e-06,1.928032907017041e-05,2.9745084248133935e-05,203
509,0.0013971737353131175,0.004109934438019991,2.482448962837225e-06,6.624147772527067e-06,0.0013946909457445145,0.00411018542945385,203
510,6.335804414447921e-07,1.527863105366123e-06,4.8994690587278455e-05,8.930172043619677e-05,-4.836109292227775e-05,8.87251298991032e-05,203
511,0.0016569218132644892,0.003397394670173526,2.897708327509463e-06,7.132870450732298e-06,0.0016540244687348604,0.0033975245896726847,203
512,0.00026021673693321645,0.0005384685937315226,0.00672614760696888,0.01380002312362194,-0.006465931423008442,0.013724870048463345,203
513,0.00906415656208992,0.01689298264682293,2.8744434530381113e-06,7.071479103615275e-06,0.009061283431947231,0.01689167693257332,203
514,0.00016861071344465017,0.0002803461393341422,8.25593247100187e-07,2.1625533008773346e-06,0.00016778511053416878,0.000279286497971043,203
515,0.00030762050300836563,0.00041326580685563385,3.4638962915778393e-06,8.793033885012846e-06,0.00030415665241889656,0.0004095183976460248,203
516,7.571322839794448e-06,1.4448060028371401e-05,2.0492723251663847e-06,5.416371095634531e-06,5.522048468264984e-06,1.2855925888288766e-05,203
517,4.647450168704381e-06,9.57627435127506e-06,1.5616644304827787e-05,4.0091890696203336e-05,-1.096919640986016e-05,3.7898662412771955e-05,203
518,0.008237131871283054,0.017268726602196693,0.0007163072004914284,0.0019937902688980103,0.007520824670791626,0.017529617995023727,203
519,0.004937495570629835,0.00853781122714281,0.0008637163555249572,0.001268533756956458,0.004073780030012131,0.00884439516812563,203
520,2.19871162698837e-06,4.083963631273946e-06,0.0002073428186122328,0.0006943509797565639,-0.00020514412608463317,0.0006933606346137822,203
521,0.00014571959036402404,0.0002951642672996968,0.00019474915461614728,0.00039991462836042047,-4.902950968244113e-05,0.0004976053023710847,203
522,6.241910887183622e-05,0.00014786081737838686,0.0013051844434812665,0.0015154919819906354,-0.001242765341885388,0.0015234642196446657,203
523,0.00016754824900999665,0.0002764278033282608,3.25614855682943e-05,7.414795982185751e-05,0.00013498675252776593,0.0002750811108853668,203
524,5.90848685533274e-06,9.38208722800482e-06,3.385564195923507e-05,0.00010558612120803446,-2.7947155103902332e-05,0.00010416385339340195,203
525,8.609966243966483e-06,2.323500120837707e-05,0.0030891583301126957,0.0036440505646169186,-0.0030805468559265137,0.0036480706185102463,203
526,0.00040905160130932927,0.0005569647182710469,1.4891859336785274e-06,4.559959506877931e-06,0.0004075623583048582,0.0005555471871048212,203
527,1.8223810229756054e-06,5.43595660928986e-06,0.010401904582977295,0.014305805787444115,-0.010400082916021347,0.014306116849184036,203
528,1.2119387974962592e-05,3.404711605980992e-05,7.585206185467541e-05,0.0001226259337272495,-6.373269570758566e-05,0.00012436941324267536,203
529,2.4920216674217954e-05,5.1572984375525266e-05,9.86463646768243e-07,3.2774489682196872e-06,2.3933751435833983e-05,5.0936338084284216e-05,203
530,6.265391334636661e-07,1.4005894399815588e-06,2.6042669105663663e-06,7.556759101134958e-06,-1.9777276065724436e-06,6.865462637506425e-06,203
531,7.611557748532505e-07,2.4705675514269387e-06,6.910358933964744e-07,2.1725031729147304e-06,7.011972513737419e-08,2.8212577944941586e-06,203
532,9.60785882853088e-07,2.4461007797071943e-06,8.555334716220386e-07,2.8348556497803656e-06,1.052523828093399e-07,2.8062697765562916e-06,203
533,3.593316648675682e-07,9.005421475194453e-07,7.489002769034414e-07,2.2205715595191577e-06,-3.895690383615147e-07,2.0276861505408306e-06,203
534,3.6157462091068737e-07,9.063246011464798e-07,9.070017199519498e-07,2.4400644633715274e-06,-5.45427269571519e-07,2.166915919588064e-06,203
535,2.122549631167203e-06,4.198353963147383e-06,8.619639402240864e-07,2.6575758056424093e-06,1.2605853498826036e-06,3.6986320992582478e-06,203
536,0.0009707736317068338,0.0023019227664917707,1.2672476259467658e-06,3.404659537409316e-06,0.0009695066255517304,0.002301891567185521,203
537,0.0015851083444431424,0.005865821149200201,6.657284757238813e-06,1.621578303456772e-05,0.0015784507850185037,0.0058671580627560616,203
538,1.7077617258109967e-06,4.4364287532516755e-06,0.008623464033007622,0.01832527294754982,-0.008621752262115479,0.01832551136612892,203
539,5.107800916448468e-06,1.0943530469376128e-05,0.00036285765236243606,0.0003910914238076657,-0.00035774990101344883,0.00038753883563913405,203
540,0.0032096989452838898,0.008154250681400299,7.694834494031966e-05,0.00016286376921925694,0.0031327505130320787,0.008171534165740013,203
541,0.0037865748163312674,0.00881345383822918,0.0024768623989075422,0.0064365859143435955,0.0013097141636535525,0.011411122977733612,203
542,0.00034717691596597433,0.000638069468550384,1.975375198526308e-06,5.3100529839866795e-06,0.0003452014643698931,0.0006367755704559386,203
543,0.001169059774838388,0.0031188137363642454,6.235451110114809e-06,1.4310748156276532e-05,0.0011628243373706937,0.0031192474998533726,203
544,0.0013639915268868208,0.002607510192319751,2.2417507352656685e-06,5.7312840908707585e-06,0.0013617497170343995,0.0026071802712976933,203
545,2.5518604161334224e-05,6.899704021634534e-05,3.1568190024700016e-05,6.868334457976744e-05,-6.049583134881686e-06,9.06870627659373e-05,203
546,1.6878957467270084e-06,4.126528892811621e-06,2.219922180302092e-06,6.462661986006424e-06,-5.320260925145703e-07,6.21676326773013e-06,203
547,1.2033174243697431e-05,1.9784512915066443e-05,0.0002566527691669762,0.0006851551006548107,-0.0002446196158416569,0.0006829985068179667,203
548,0.0002806845586746931,0.0003566993400454521,5.102414888824569e-06,1.2536757822090294e-05,0.000275582104222849,0.00035401780041866004,203
549,4.496008841670118e-05,8.607173367636278e-05,2.8897720767417923e-05,6.0625694459304214e-05,1.6062360373325646e-05,8.992582297651097e-05,203
550,1.0136071068700403e-05,2.5353303499286994e-05,0.005057823844254017,0.005544090643525124,-0.005047690123319626,0.005546344444155693,203
551,4.836421794607304e-06,1.0529576684348285e-05,4.02391015086323e-06,1.1893141163454857e-05,8.125132922032208e-07,1.2706971574516501e-05,203
552,1.438562321709469e-06,2.9213329071353655e-06,1.8123344034393085e-06,5.849266472068848e-06,-3.737709164397529e-07,5.2760838116228115e-06,203
553,2.1053010641480796e-05,3.406245377846062e-05,1.7749911421560682e-05,6.848856719443575e-05,3.3030992199201137e-06,6.281756941461936e-05,203
554,1.0219288924417924e-05,3.2332303817383945e-05,0.038522347807884216,0.06677249819040298,-0.03851211071014404,0.06677697598934174,203
555,1.1892444717886974e-06,3.163949713780312e-06,5.3852465498493984e-05,8.884318958735093e-05,-5.266319931251928e-05,8.799823262961581e-05,203
556,5.45054433587211e-07,1.2763757695211098e-06,7.831972084204608e-07,2.263569513161201e-06,-2.3814313010461774e-07,1.7976788058149396e-06,203
557,7.965975896695454e-07,2.122936848536483e-06,9.4679508038098e-06,2.1659405319951475e-05,-8.671351679367945e-06,2.0914090782753192e-05,203
558,6.159861527521571e-07,1.7678860331216129e-06,1.2741986665787408e-06,3.5311852570885094e-06,-6.582129685739346e-07,3.2338309665647103e-06,203
559,3.268839066095097e-07,7.983952627910185e-07,4.093549534900376e-07,1.1957653214267339e-06,-8.247102556424579e-08,1.2472304433686077e-06,203
560,4.0387718058809696e-07,1.0425268328617676e-06,1.2338040278336848e-06,3.7768274978589034e-06,-8.299269325107161e-07,3.4041490835079458e-06,203
561,5.00351097798557e-06,9.967124242393766e-06,1.4351215895658243e-06,4.523773441178491e-06,3.5683888199855573e-06,1.007688115350902e-05,203
562,7.621349027431279e-07,1.5672100062147365e-06,7.257436323016009e-07,2.533844053687062e-06,3.6391291757809086e-08,2.421200179014704e-06,203
563,4.038116969695693e-07,8.306553809234174e-07,8.371101785087376e-07,2.5079177703446476e-06,-4.3329828258720227e-07,2.185024641221389e-06,203
564,1.0661887245078105e-05,1.709075331746135e-05,8.049546522670425e-07,2.240280309706577e-06,9.856929864326958e-06,1.6131989468703978e-05,203
565,3.4132980886170117e-07,8.617156481705024e-07,0.0003233627649024129,0.00037015959969721735,-0.0003230213769711554,0.00036964708124287426,203
566,3.7260770113789476e-06,8.808177881292067e-06,1.927655284816865e-05,3.92651891161222e-05,-1.5550482203252614e-05,3.7601250369334593e-05,203
567,0.006697132717818022,0.014006330631673336,8.065263500611763e-06,1.7590717106941156e-05,0.006689067464321852,0.014008915051817894,203
568,5.825600965181366e-06,1.1390369763830677e-05,0.00010897061292780563,0.00022695490042679012,-0.00010314499377273023,0.0002240600879304111,203
569,3.629945422289893e-05,5.661631439579651e-05,1.2807702660211362e-05,2.6304971470381133e-05,2.349175156268757e-05,5.216321733314544e-05,203
570,1.701488690741826e-05,2.572822995716706e-05,0.00020513872732408345,0.00035055747139267623,-0.0001881239004433155,0.0003458885767031461,203
