dim,gate_a_anchor,gate_b_anchor,gate_a_minus_b_anchor
386,2.1256057152641006e-05,1.092062440477548e-08,2.1245135940262116e-05
387,8.555073804927815e-08,1.2640782642847626e-07,-4.08570883791981e-08
388,6.633572269265642e-08,2.2760060502946544e-08,4.3575660413353035e-08
389,4.748265780563088e-08,5.498889166233312e-08,-7.506233856702238e-09
390,1.5283072229976824e-07,3.980907692380242e-08,1.1302164182325214e-07
391,5.5309723023810875e-08,3.168980811096844e-08,2.3619914912842432e-08
392,2.4456772962366813e-07,5.724203333556943e-08,1.873256962880987e-07
393,2.6372148909104e-07,4.148855836660914e-08,2.2223292717171717e-07
394,3.325058628433908e-07,1.7713150057829807e-08,3.147927145619178e-07
395,8.237886817141771e-08,7.353331454851286e-08,8.845553622904845e-09
396,5.573469863406899e-08,7.534893597949122e-08,-1.9614237345422225e-08
397,1.0417856088906774e-07,2.4002312670745596e-07,-1.3584457292381558e-07
398,1.11656538592797e-06,1.7647526107111844e-08,1.0989178917952813e-06
399,1.6642419723211788e-05,3.9582545241501066e-08,1.6602836694801226e-05
400,1.7527476359191496e-07,4.7929791691103674e-08,1.2734497545352497e-07
401,9.453926281821623e-07,3.141083126934063e-08,9.139818075709627e-07
402,8.681009603606071e-06,5.694941407341503e-08,8.624059773865156e-06
403,5.450272411167134e-08,0.038802001625299454,-0.03880194574594498
404,0.03931930661201477,1.606287014510599e-07,0.03931914642453194
405,0.0005927589372731745,1.777675322500727e-07,0.0005925811710767448
406,0.0008855685591697693,8.070120202319231e-06,0.0008774984162300825
407,6.168345407786546e-06,0.0009110968676395714,-0.0009049285436049104
408,1.7712677546910527e-08,0.00895062368363142,-0.008950605988502502
409,1.2577125119150878e-07,0.00017442891839891672,-0.00017430314619559795
410,5.744424811382487e-07,1.5054210052767303e-05,-1.447976774215931e-05
411,1.2819634775951272e-07,3.308955243142009e-08,9.510679888080631e-08
412,4.534060593641698e-08,7.228388199109759e-08,-2.694327605468061e-08
413,1.605593388376292e-05,2.724505421269896e-08,1.602868906047661e-05
414,7.282594793878161e-08,3.080459691773285e-07,-2.3522002834397426e-07
415,6.383168482670953e-08,7.007988074292371e-07,-6.369671154971002e-07
416,3.1676535172664444e-07,5.414576520479386e-08,2.626195794164232e-07
417,1.8074892693675793e-07,4.478596338231e-08,1.3596296355444792e-07
418,1.817906536416558e-07,4.1035949749357314e-08,1.4075470744501217e-07
419,6.458657253460842e-08,7.196911155915586e-08,-7.382539024547441e-09
420,4.962207356129511e-08,3.152564787001211e-08,1.8096425691283002e-08
421,1.1643881236977904e-07,4.8607098790398595e-08,6.783171357938045e-08
422,2.0539239642403118e-07,1.6517777368108e-08,1.8887462260863686e-07
423,7.81356064294414e-08,3.583850727295612e-08,4.2297099156485274e-08
424,8.413758791903092e-07,1.0185925702899112e-07,7.395166221613181e-07
425,9.07473491906785e-08,1.6022293891637673e-07,-6.947558972569823e-08
426,2.7077546747023007e-06,1.6777478961671477e-08,2.6909772259386955e-06
427,7.322782380470017e-07,4.277669631846948e-06,-3.545391336956527e-06
428,1.7212578029557335e-07,5.159239435670315e-08,1.205333859388702e-07
429,2.882031253648165e-07,1.5269755238023208e-07,1.3550557298458443e-07
430,2.9426896617223974e-06,3.0701986730719e-08,2.9119876217009732e-06
431,0.1614481508731842,4.340398618296604e-08,0.16144810616970062
432,9.295536784748037e-08,4.5305699813980027e-07,-3.6010163739774725e-07
433,8.24342805572087e-06,0.001188076799735427,-0.0011798333143815398
434,5.791692956336192e-07,0.0002875054196920246,-0.0002869262534659356
435,2.2491156414616853e-05,1.2086265996913426e-06,2.128252890543081e-05
436,2.115112636147387e-07,7.786319656588603e-06,-7.574808478238992e-06
437,3.6759723798240884e-07,1.4698117922762322e-07,2.2061605875478563e-07
438,7.980281111485965e-07,1.246530558773884e-07,6.733750410603534e-07
439,4.965277753399278e-07,1.8518097277819834e-08,4.780096674039669e-07
440,3.4069810084247365e-08,1.9595061075960984e-06,-1.925436208694009e-06
441,7.755076580906461e-08,2.1336063582566567e-06,-2.0560555640258826e-06
442,0.0015222568763419986,8.08581219757798e-08,0.0015221759676933289
443,1.1587451353989309e-07,3.195643785147695e-07,-2.036898649748764e-07
444,1.4581539176106162e-07,4.015667443013626e-08,1.0565871377821168e-07
445,1.3527274234093056e-07,2.1116488113648302e-08,1.1415625067456858e-07
446,2.9733917017438216e-07,4.900861227952191e-08,2.483305650002876e-07
447,3.8869532659191464e-07,3.7277736453233956e-08,3.514175830332533e-07
448,7.657026657170718e-08,2.905159668387114e-08,4.75186681114792e-08
449,7.183047756598171e-08,8.957760400107873e-08,-1.7747126435097016e-08
450,1.1899154372940757e-07,3.875783960438639e-08,8.023370412502118e-08
451,1.2629021739485324e-07,3.394325887029481e-08,9.234695852455843e-08
452,6.209868530504536e-08,4.454418700561291e-08,1.7554498299432453e-08
453,1.475522282134989e-07,2.256534088473927e-07,-7.810118063389382e-08
454,6.346391728584422e-06,7.040567595595348e-08,6.275985924730776e-06
455,2.1530593130592024e-06,2.4613903804038273e-08,2.128445430571446e-06
456,1.4144562499041058e-07,5.265624025696525e-08,8.878938473344533e-08
457,1.032718657256737e-07,5.067195374408584e-08,5.2599911981587866e-08
458,0.00014191998343449086,6.385013421095209e-06,0.0001355349668301642
459,1.59805529165169e-06,2.1114232140462263e-08,1.5769410310895182e-06
460,2.4538510388083523e-06,7.869016371842008e-08,2.3751608750899322e-06
461,1.7390445350429218e-07,0.0007197650265879929,-0.0007195911020971835
462,0.0007165663409978151,7.182927947724238e-05,0.0006447370396926999
463,0.0002987953193951398,6.96575739311811e-07,0.00029809874831698835
464,8.255906323029194e-06,3.700613149248966e-08,8.218899893108755e-06
465,4.902951332041994e-06,3.9017141517661e-08,4.863934009335935e-06
466,5.1879829698009416e-05,1.3727676559938118e-06,5.050706386100501e-05
467,1.1412489584472496e-06,6.463830504799262e-05,-6.349705654429272e-05
468,1.1299355406890754e-07,8.562419395730103e-08,2.736936011160651e-08
469,8.725122313535394e-08,1.276615967071848e-05,-1.2678908205998596e-05
470,2.5484373509243596e-06,2.6095730021324925e-08,2.52234167419374e-06
471,1.4181735252805083e-07,2.4423147948482438e-08,1.1739420813228207e-07
472,1.1813739320132299e-07,1.4781722512680062e-08,1.0335567424135661e-07
473,1.6366659849609277e-07,7.636737819893824e-08,8.729922029715453e-08
474,6.338581926002007e-08,8.51255848033361e-08,-2.1739765543316025e-08
475,1.663527768869244e-07,5.4714156760837795e-08,1.1163862012608661e-07
476,4.5953990479574713e-07,6.008463770967865e-08,3.9945527419149585e-07
477,1.0724512833348854e-07,2.1847760933724203e-08,8.539736739976433e-08
478,1.916499030585328e-07,3.4086575340097625e-08,1.5756333482386253e-07
479,4.875913646174013e-07,1.7136306595944006e-08,4.704550633505278e-07
480,2.483404841768788e-07,1.3543736798737882e-08,2.3479674382542726e-07
481,7.610093689436326e-06,2.0406345058177067e-08,7.589687356812647e-06
482,1.1528591414844414e-07,7.1481213126389775e-06,-7.032835583231645e-06
483,1.807494663808029e-05,1.4390226787952543e-08,1.806055661290884e-05
484,1.1320690873617423e-07,2.3549980596726527e-06,-2.2417912077798974e-06
485,2.0513986953574204e-07,6.176591682560684e-08,1.433739527101352e-07
486,5.701194254470465e-07,9.409644121660676e-07,-3.708449867190211e-07
487,6.97038694852381e-06,2.623376893495788e-08,6.944153028598521e-06
488,0.005168132018297911,6.894623948028311e-05,0.0050991857424378395
489,0.00025147642008960247,1.37446477310732e-05,0.00023773177235852927
490,0.0004057528858538717,0.0033677350729703903,-0.00296198227442801
491,2.477676616763347e-06,0.0004921263316646218,-0.0004896486643701792
492,1.750286401147605e-06,3.9342666013908456e-08,1.710943706711987e-06
493,5.430411320617168e-08,7.727832951331948e-08,-2.29742163071478e-08
494,0.0003182827786076814,0.0009026605985127389,-0.0005843777908012271
495,0.008662452921271324,1.8242870680751366e-07,0.0086622703820467
496,1.6382431056172209e-07,7.544878144472023e-07,-5.906634896746255e-07
497,7.568411319880397e-08,3.552783891791478e-05,-3.545215440681204e-05
498,2.2017698597665003e-07,1.389433634813031e-07,8.123362249534694e-08
499,7.243873767492914e-08,7.070685370536012e-08,1.7318839695690258e-09
500,8.767462844616603e-08,2.8153852582590844e-08,5.952077586357518e-08
501,1.291274003278886e-07,3.7825799381607794e-08,9.130160094628081e-08
502,1.0924966176162343e-07,2.920694264219037e-08,8.004271734307622e-08
503,8.547441865403016e-08,2.1034320951685004e-08,6.444010125505883e-08
504,1.0836266284286467e-07,3.335480158739301e-08,7.500786125547165e-08
505,1.0178933962379233e-07,4.4176047708788246e-08,5.7613291915004083e-08
506,2.1828695651038288e-07,7.7451424829178e-08,1.4083553878663224e-07
507,2.6437976430315757e-07,1.4672341563937152e-08,2.497074262919341e-07
508,5.192194976189057e-07,2.5606228248875595e-08,4.936132427246775e-07
509,9.434818821318913e-06,4.3214818390424625e-08,9.391604180564173e-06
510,6.919104578173574e-08,7.574462415504968e-06,-7.50527124182554e-06
511,0.0005400918307714164,1.4598646735919374e-08,0.0005400772206485271
512,5.579099160968326e-05,2.0562117342137753e-08,5.577042975346558e-05
513,1.9940412698815635e-07,1.3003915455556125e-07,6.93649724325951e-08
514,1.745674467201752e-07,2.0243379594830913e-07,-2.7866349228133913e-08
515,1.6189879943340202e-06,2.5065164166448994e-08,1.5939227751005092e-06
516,0.005188418552279472,6.794941214138817e-07,0.00518773915246129
517,1.36651053139758e-07,8.700619218870997e-06,-8.563968549424317e-06
518,0.031190332025289536,5.319900537870126e-06,0.031185012310743332
519,4.5989963837200776e-06,6.541308539453894e-05,-6.0814090829808265e-05
520,9.211327665070712e-07,4.398091846269381e-08,8.77151819622668e-07
521,5.971667178528151e-07,0.0003696402127388865,-0.0003690430603455752
522,7.804999881955155e-07,3.2794405342428945e-06,-2.498940602890798e-06
523,9.285400182079684e-08,9.724731171445455e-07,-8.796191082183213e-07
524,7.42479369364446e-06,2.0833562430766506e-08,7.403960353258299e-06
525,4.3870329591300106e-08,1.9874342171988246e-07,-1.5487309212858236e-07
526,5.352671905711759e-07,1.9261577222096093e-08,5.160056275599345e-07
527,5.7381523532740175e-08,2.7539476832316723e-07,-2.1801324123771337e-07
528,1.2206709243400837e-07,7.259267675863157e-08,4.9474415675376804e-08
529,1.1631006913148667e-07,3.7167058763998284e-08,7.914300681477471e-08
530,7.376468857955842e-08,2.333528748010849e-08,5.0429399323093094e-08
531,8.45995344889161e-08,1.5706604017395875e-08,6.889293047152023e-08
532,1.773723141695882e-07,3.288180394633855e-08,1.4449051377596334e-07
533,6.686900633212645e-08,3.033533246821207e-08,3.653367386391437e-08
534,4.533092123892857e-08,7.211752262037407e-08,-2.6786601381445507e-08
535,2.9603182127857508e-08,2.5358206201531175e-08,4.244975926326333e-09
536,4.9315945034322795e-06,1.8388396583191025e-08,4.9132058848044835e-06
537,0.00045663522905670106,1.820341033464956e-08,0.0004566170391626656
538,9.652765697865107e-08,2.1925607143202797e-05,-2.182907883252483e-05
539,5.498595712083443e-08,0.00015149546379689127,-0.00015144047210924327
540,4.051753057865426e-05,1.523198989161756e-08,4.0502298361388966e-05
541,1.6084943865735113e-07,4.171374712313991e-08,1.1913569153421122e-07
542,0.001836733310483396,5.3346386863495354e-08,0.0018366799922659993
543,0.05131569877266884,2.245710675197188e-06,0.051313452422618866
544,0.007675007451325655,9.613354734483437e-08,0.00767491152510047
545,4.038498082081787e-05,1.8511830148781883e-06,3.853379894280806e-05
546,0.00022043701028451324,1.7341629927614122e-06,0.00021870284399483353
547,4.5705628508585505e-06,6.82613929825493e-08,4.502301635511685e-06
548,2.3640880897346506e-07,2.3332987098001468e-07,3.0789379934503813e-09
549,1.2374313200780307e-06,0.003997646272182465,-0.003996409010142088
550,5.281469270812522e-07,2.876200369428261e-06,-2.34805338550359e-06
551,6.499156734207645e-05,1.722245102087072e-08,6.497434515040368e-05
552,8.959658259755088e-08,2.23472102334199e-06,-2.1451244265335845e-06
553,2.5773530069272965e-05,2.0174757864310777e-08,2.5753355657798238e-05
554,2.745549565474903e-08,7.58844123538438e-07,-7.3138863854183e-07
555,1.336207873237072e-07,6.863399448775453e-08,6.498679283595266e-08
556,3.341678507240431e-07,6.385177186984947e-08,2.7031609306504834e-07
557,5.014537052261403e-08,6.275988795323428e-08,-1.2614517430620253e-08
558,9.027500880165462e-08,1.973257468534939e-08,7.054243411630523e-08
559,1.1546856626409863e-07,6.899190907461161e-08,4.6476657189487014e-08
560,8.339922175082393e-08,9.221772501177838e-08,-8.818503260954458e-09
561,4.114624800877209e-07,5.610661446553422e-08,3.553558656221867e-07
562,2.0905186204345227e-07,3.8464659013470737e-08,1.7058719947726786e-07
563,1.4273430792854924e-07,3.3475959781981146e-08,1.0925835169928177e-07
564,2.394762361745961e-07,2.045099911640591e-08,2.1902523883454705e-07
565,2.7880094677357192e-08,1.824120886340097e-06,-1.7962407810045988e-06
566,6.439849187245272e-08,1.678767375778989e-06,-1.614368898117391e-06
567,6.798526010243222e-05,2.549141875363148e-08,6.795976514695212e-05
568,1.3751335359302175e-07,6.779574732718174e-07,-5.404441481005051e-07
569,3.2260413718177006e-07,3.067956910740577e-08,2.919245787325053e-07
570,4.286304829292931e-05,2.983928837352323e-08,4.283320959075354e-05
571,1.4125832876743516e-06,1.010219193631201e-06,4.0236409404315054e-07
572,0.015479212626814842,3.241838203393854e-05,0.015446794219315052
573,4.4799533498007804e-05,3.86217434424907e-05,6.177790055517107e-06
574,7.447554526152089e-05,2.755240302576567e-07,7.4200019298587e-05
575,1.3031117305217776e-05,2.7626563223748235e-06,1.0268460755469278e-05
576,7.174442089308286e-06,0.0010565674165263772,-0.0010493929730728269
577,6.567625518982823e-07,4.413745773490518e-05,-4.3480693420860916e-05
578,8.315032573591452e-08,8.31159070457943e-08,3.441869012021925e-11
579,7.720246486542237e-08,1.9742749657325476e-07,-1.2022502460240503e-07
580,7.1397143983631395e-06,1.6855999263043486e-08,7.122858278307831e-06
581,4.4268441001804604e-07,1.3682075028498275e-08,4.290023412067967e-07
582,1.4337879861159308e-07,6.279653064211743e-08,8.058226796947565e-08
583,1.2842981789162877e-07,1.6198171692849428e-08,1.1223164619877934e-07
584,5.750291975914479e-08,1.4331097020203742e-07,-8.580805399560631e-08
585,1.8682899849409296e-07,2.199736925945217e-08,1.6483163278735447e-07
586,2.2316746139949828e-07,4.6415909338293204e-08,1.7675155561391875e-07
587,1.0737734612575878e-07,2.686961764197804e-08,8.050773203649442e-08
588,1.4785142354867276e-07,1.5216976123610948e-08,1.3263445453048917e-07
589,1.5437231581927335e-07,2.895793826951376e-08,1.2541437399704591e-07
590,1.271836680416527e-07,3.590535513353643e-08,9.12783093554026e-08
591,8.813922391937012e-08,2.5330217923169585e-08,6.280900777255738e-08
592,5.247219974080508e-07,1.3030797774149505e-08,5.116912120683992e-07
593,8.693470590515062e-06,1.2118062997501511e-08,8.68135248310864e-06
594,1.1085891856055241e-05,1.2243777547382706e-08,1.1073648238379974e-05
595,5.8092034294077166e-08,1.0442130360388546e-06,-9.8612099463935e-07
596,0.006220496259629726,3.4317193353672337e-07,0.006220153067260981
597,6.119840691098943e-06,7.129106194270207e-08,6.0485494941531215e-06
598,1.6606870190116751e-07,0.00015844681183807552,-0.0001582807453814894
599,7.383447518805042e-05,3.939785742090862e-08,7.379507587756962e-05
600,0.020520584657788277,7.087304402375594e-05,0.02044971100986004
601,0.011607516556978226,4.213260763208382e-05,0.011565383523702621
602,7.310407909244532e-06,1.3094851055939216e-05,-5.784443146694684e-06
603,1.068749315891182e-05,1.3489720913639758e-05,-2.8022277547279373e-06
604,2.0148314433754422e-05,2.257387450299575e-06,1.789092675608117e-05
605,2.017447513935622e-06,0.0002956123498734087,-0.00029359490144997835
606,2.2244586261876975e-07,3.1999363727663876e-06,-2.9774905669910368e-06
607,5.4880611060070805e-06,1.0611577394570304e-08,5.477449576574145e-06
608,4.066274783554036e-08,3.581071723601781e-07,-3.174444316300651e-07
609,1.6322563169524074e-05,1.851597630775359e-08,1.630404767638538e-05
610,3.487582134198419e-08,1.0429526042798898e-07,-6.941944263871846e-08
611,2.652126056545967e-07,2.1674019023976143e-08,2.435385795251932e-07
612,5.943109471218122e-08,3.510392687644526e-08,2.4327167835735963e-08
613,7.278442382130379e-08,4.462378200287276e-08,2.816064181843103e-08
614,7.079863451053825e-08,2.6624586979551168e-08,4.417404753098708e-08
615,8.646826898939253e-08,1.3509784402288005e-08,7.295848547528294e-08
616,1.2445707398001105e-07,6.927263740408307e-08,5.5184436575927975e-08
617,5.3029673097171326e-08,3.1475721584683924e-08,2.15539515124874e-08
618,8.143000229665631e-08,2.5549928395207644e-08,5.588007212509183e-08
619,1.4956314942082827e-07,3.874534471037805e-08,1.108178082631639e-07
620,7.15548011953615e-08,9.261768241231039e-08,-2.106288121694888e-08
621,4.176987999926496e-08,1.6081629894415528e-07,-1.1904641894489032e-07
622,9.540853795897419e-08,2.493966064776032e-07,-1.53988068518629e-07
623,7.131021266104653e-05,3.20968283062939e-08,7.127811841201037e-05
624,7.857064332483787e-08,0.00035546408616937697,-0.0003553855058271438
625,2.0501781250459317e-07,1.378040565214178e-06,-1.1730227242878755e-06
626,3.226490719043795e-07,5.781612699706784e-08,2.6483294846002536e-07
627,3.0234895120884175e-07,6.282208050834015e-05,-6.251972808968276e-05
628,2.805703115882352e-05,5.616553266918345e-07,2.7495376343722455e-05
629,9.002411388792098e-05,3.473021251920727e-06,8.655109559185803e-05
630,2.1968619989820581e-07,9.070891593410124e-08,1.2897729106953193e-07
631,1.3609714187623467e-05,1.4088341515616776e-07,1.3468830729834735e-05
632,1.9501737824612064e-06,1.616796083681038e-07,1.788494159882248e-06
633,1.8503172327655193e-07,3.462083100203017e-07,-1.611765867437498e-07
634,7.563451799796894e-05,1.97935658974302e-08,7.561472739325836e-05
635,6.086785475645229e-08,7.612625552155805e-08,-1.5258400765105762e-08
636,8.019908932510589e-07,1.4352208310697279e-08,7.8763866895315e-07
637,8.623126745987975e-08,2.3282870742491468e-08,6.294839494103144e-08
638,1.0449783758303965e-06,2.61100208120979e-08,1.0188683745582239e-06
639,3.5259340336324385e-08,3.441491003286501e-08,8.444303034593759e-10
640,1.534663454094698e-07,4.271631937058373e-08,1.1075002248617238e-07
641,7.42379526741388e-08,4.345666937410897e-08,3.078128330002983e-08
642,1.4054660368856275e-07,4.751500171096268e-08,9.303160197760008e-08
643,1.0116842474872101e-07,1.6411163983320876e-08,8.475726076540013e-08
644,8.108469273793162e-08,4.6137166975768196e-08,3.494752576216342e-08
645,2.3293637241295073e-07,9.293159308754184e-08,1.4000477221998153e-07
646,1.1945155620196601e-07,8.203375756465903e-08,3.741779863730699e-08
647,2.3049804553920694e-07,5.225323818081051e-08,1.7824480380568275e-07
648,2.424835656711366e-07,3.9714887378750063e-08,2.0276867473967286e-07
649,1.7363798576752743e-07,5.764028188082193e-08,1.1599770743941917e-07
650,1.0079879331215125e-07,3.632831635513867e-08,6.447047695701258e-08
651,1.0098545999426278e-07,2.3976131302561043e-08,7.700933224441542e-08
652,1.0485235435453433e-07,5.356672261314088e-08,5.1285631741393445e-08
653,3.891541950906685e-07,1.0245960169186219e-07,2.8669458629337896e-07
654,3.2255121595881064e-07,3.477438781374076e-08,2.877768281450699e-07
655,1.0702577128540725e-05,2.6855849455387215e-07,1.0434018804517109e-05
656,5.069231065135682e-06,3.798750412897789e-06,1.270480652237893e-06
657,7.079978331603343e-06,0.0034748686011880636,-0.0034677886869758368
658,2.7206542654312216e-05,2.7445537853054702e-05,-2.3899519874248654e-07
659,4.0830524085322395e-05,4.138121880714607e-07,4.041671127197333e-05
660,2.0525532818282954e-05,1.7328320112142137e-08,2.0508205125224777e-05
661,9.447288903174922e-06,3.7785940776302596e-07,9.06942932488164e-06
662,7.101285603994256e-08,3.502453793657878e-08,3.598831810336378e-08
663,7.412037916765257e-08,5.013838588752151e-08,2.3981993280131064e-08
664,1.4766654032882798e-07,3.392966263504604e-08,1.1373687414106826e-07
665,2.1529865534830606e-07,5.077470177639043e-08,1.6452395357191563e-07
666,9.035373693677684e-08,6.337710800607965e-08,2.697662893069719e-08
667,1.727592433553582e-07,1.2370937163552753e-08,1.6038831063269754e-07
668,2.8781363425878226e-07,1.3757707506556471e-07,1.5023655919321754e-07
669,6.04847869567493e-08,3.076752719266551e-08,2.9717259764083792e-08
670,8.910932791650339e-08,4.8810282038402875e-08,4.0299045878100515e-08
671,1.3054413727786596e-07,6.122063211932982e-08,6.932350515853614e-08
672,8.084316505119205e-08,3.9683158092884696e-08,4.116000695830735e-08
673,6.266289176437567e-08,4.83126179062765e-08,1.4350273858099172e-08
674,3.2589491638645995e-07,3.30675966608851e-08,2.928273090674338e-07
675,2.0561463998092222e-07,4.9221352327322165e-08,1.5639328410088638e-07
676,1.4553836535924347e-07,1.7102186333772806e-08,1.2843618435454118e-07
677,2.813481216890068e-07,2.435267987266343e-08,2.56995434710916e-07
678,1.0441629427759835e-07,4.95273226874815e-08,5.488897159011685e-08
679,5.141654924045724e-08,1.3927450481787673e-07,-8.785795557741949e-08
680,9.463754224725562e-08,4.463493397111051e-08,5.000260827614511e-08
681,4.230106469549355e-07,2.377485053273176e-08,3.9923580175127427e-07
682,2.8053776190972712e-08,1.790745955077e-06,-1.762692136253463e-06
683,3.493336043902673e-05,2.3666581583370316e-08,3.49096953868866e-05
684,4.332789416139349e-08,1.424129322913359e-06,-1.3808014500682475e-06
685,6.358161641628612e-08,1.5079750710356166e-06,-1.4443934333030484e-06
686,3.018950110345031e-06,1.4055832053827544e-08,3.0048943244764814e-06
687,5.875410806766013e-06,1.6794897916838636e-08,5.858616077603074e-06
688,8.926889449867303e-08,3.91355172268959e-07,-3.0208627777028596e-07
689,1.0557882035300281e-07,9.734784356396631e-08,8.230976789036504e-09
690,2.8174068233965954e-07,3.7913054029559135e-08,2.438276283101004e-07
691,7.016719649755032e-08,2.4392237563120034e-08,4.577496071078713e-08
692,8.291261366366598e-08,4.0560959035929045e-08,4.2351654627736934e-08
693,1.7218816594777309e-07,4.6168590728257186e-08,1.2601957166680222e-07
694,1.1843408032063962e-07,6.45917381802974e-08,5.3842342140342225e-08
695,7.575863492093049e-08,2.835059298433862e-08,4.740804371294871e-08
696,1.5417428755881701e-07,2.8657220596528532e-08,1.2551706163321796e-07
697,8.329699596743012e-08,7.266068990929853e-08,1.0636306058131595e-08
698,7.340510421727231e-08,2.5827594285487976e-08,4.7577508155427495e-08
699,1.8102146270848607e-07,1.7953798447933877e-08,1.6306766781326587e-07
700,1.0684107820679856e-07,2.291648470986729e-08,8.392458994421759e-08
701,1.5336451042458066e-07,2.8891788517171335e-08,1.2447272013105248e-07
702,8.772347115382217e-08,7.809342861264668e-08,9.630042541175499e-09
703,1.4163947525958065e-07,4.524626007196275e-08,9.63932151876179e-08
704,1.687962480900751e-07,1.2284203876333777e-07,4.595420932673733e-08
705,1.0390292715101168e-07,3.769974910028395e-08,6.620317805072773e-08
706,3.0172046194820723e-07,3.9225021453148656e-08,2.624954333896312e-07
707,3.568281101706816e-07,5.097527733255447e-08,3.058528363908408e-07
708,6.115625410529901e-07,2.4845073554047303e-08,5.86717476380727e-07
709,9.458646843540919e-08,2.392976909959543e-07,-1.4471122256054514e-07
710,6.593616490135901e-06,1.2433932994326824e-08,6.581182333320612e-06
711,1.1975680536124855e-07,4.724515534348939e-08,7.251165357047284e-08
712,1.4206079868017696e-06,1.7885337655343392e-08,1.4027226598045672e-06
713,3.4187644359917613e-07,2.9616735730542132e-08,3.1225971497406135e-07
714,3.209882379451301e-06,1.9750045154864893e-08,3.190132247254951e-06
715,7.624299200870155e-07,1.4647042689830414e-07,6.159594931887113e-07
716,1.512696599093033e-06,1.645608094236195e-08,1.4962405430196668e-06
717,1.3944701038326457e-07,2.9418334435149518e-08,1.1002867950082873e-07
718,3.354276998379646e-07,2.06477537290084e-08,3.1477995321438357e-07
719,1.263875759605071e-07,2.0975708281412153e-08,1.0541187123180862e-07
720,1.4226002065242938e-07,2.4672562659588948e-08,1.175874615455541e-07
721,1.0312857057215297e-07,2.526705422667419e-08,7.786151456912194e-08
722,1.2460839116101852e-07,3.0604702772052406e-08,9.400368838896611e-08
723,2.296322776373927e-07,5.321447815731517e-08,1.7641779948007752e-07
724,6.673331398587834e-08,5.8232696886761914e-08,8.500617099116425e-09
725,1.2525892145731632e-07,5.704247030280385e-08,6.821645115451247e-08
726,3.033806592611654e-07,2.190413006530889e-08,2.8147653097221337e-07
727,1.9189862143775827e-07,3.893365985163655e-08,1.5296495803340804e-07
728,3.322312025488827e-08,9.747951779104369e-09,2.3475168475783903e-08
729,6.114001394053048e-08,5.0017078478958865e-08,1.1122935461571615e-08
730,8.486944125252194e-08,1.8923101308132573e-08,6.594633816803253e-08
731,2.8789486350433435e-07,5.128354274575031e-08,2.366113278640114e-07
732,5.239386879907215e-08,4.841510659048254e-08,3.978762208589615e-09
733,3.100850562987034e-07,5.7171000378275494e-08,2.5291404881500057e-07
734,8.933669448651926e-08,1.7733974289058096e-08,7.160272019746117e-08
735,9.947976309376827e-08,4.2683822698563745e-08,5.6795940395204525e-08
736,8.763951342416476e-08,3.3429255807959635e-08,5.4210257616205126e-08
737,8.09297603154846e-07,4.8773610927810296e-08,7.605240170960315e-07
738,3.315930641178966e-08,1.4951748994462832e-07,-1.1635817998012499e-07
739,5.227191195444902e-07,4.9385736389240265e-08,4.7333338670796365e-07
740,5.739638027080218e-07,1.9367012882298695e-08,5.545967951547937e-07
741,1.0276663715558243e-06,2.241194074770192e-08,1.0052543757410604e-06
742,3.7420630860651727e-07,1.4999644193380846e-08,3.5920666618949326e-07
743,2.3829933581964724e-07,5.7640061612573845e-08,1.8065927065435972e-07
744,3.057583910504036e-07,1.8440696081256647e-08,2.8731770385093114e-07
745,6.575048416834761e-08,1.0139132911035631e-07,-3.56408449420087e-08
746,2.4378391572099645e-07,2.4196923575914298e-08,2.19586993921439e-07
747,2.185535805665495e-07,4.107612383563719e-08,1.77477460283626e-07
748,1.5575588463434542e-07,6.295315557736103e-08,9.280272905698439e-08
749,1.1397495569553939e-07,6.143669395441975e-08,5.253826174111964e-08
750,1.1831983925958411e-07,5.089454546691741e-08,6.742529023995303e-08
751,1.976626293753725e-07,2.627277773115111e-08,1.713898569732919e-07
752,1.2741263333282404e-07,3.325386543906461e-08,9.415876434104575e-08
753,8.715276322845966e-08,3.256903013948431e-08,5.458373308897535e-08
754,5.470184660794075e-08,4.849421486596839e-08,6.207631741972364e-09
755,9.288643099125693e-08,5.322899454540675e-08,3.965743644585018e-08
756,8.105716631234827e-08,6.33937915495153e-08,1.7663374762832973e-08
757,1.1794130472253528e-07,7.574519145236991e-08,4.219611327016537e-08
758,2.630307847084623e-07,4.065522318796866e-08,2.2237556152049365e-07
759,1.5390222074529447e-07,8.448439103858618e-08,6.941782970670829e-08
760,1.0187402921246758e-07,6.640077998554261e-08,3.547324922692496e-08
761,8.14994507436495e-08,3.0698767972126006e-08,5.08006827715235e-08
762,2.4837743239913834e-07,3.403129156254181e-08,2.143461443893102e-07
763,2.525646607409726e-07,4.869395198170423e-08,2.0387071231198206e-07
764,2.1283013040829246e-07,6.536796348655116e-08,1.4746217402716866e-07
765,6.746394376477838e-08,7.168429760895378e-08,-4.220353844175406e-09
766,1.5822105581264623e-07,4.26917239337854e-08,1.1552933187886083e-07
767,2.9239956234050624e-07,5.973532068992427e-08,2.3266423454515461e-07
768,1.706937950984866e-07,3.0044652987726295e-08,1.4064914921618765e-07
769,9.243538556802378e-08,2.366707896328535e-08,6.876830838109527e-08
770,1.7436546784210805e-07,9.31576877860607e-08,8.120778005604734e-08
771,1.477893931678409e-07,4.808343589957076e-08,9.970595726827014e-08
