dim,ga_mean,ga_std,gb_mean,gb_std,ga_minus_b_mean,ga_minus_b_std,count
387,1.3664616460573598e-07,6.69314658807707e-07,1.6170436367701768e-07,4.6254052676886204e-07,-2.5058179531356473e-08,3.5041699675275595e-07,59
388,1.7454496514801576e-07,9.22857850582659e-07,4.241961093498503e-08,1.4559621774878906e-07,1.3212533644946234e-07,7.892008397902828e-07,59
389,1.1421112589005133e-07,5.582138555837446e-07,6.740227576074176e-08,2.1976278219426604e-07,4.680883947116854e-08,3.654514557638322e-07,59
390,2.3552074424060265e-07,1.1806439488282194e-06,6.742196489994967e-08,2.4289792577292246e-07,1.680987935515077e-07,9.534123250887205e-07,59
391,1.1832056401317459e-07,6.172811026772251e-07,5.675410363892297e-08,1.8655225630936911e-07,6.156646037425162e-08,4.5593952791023185e-07,59
392,3.8264579416136257e-07,1.7133689880211023e-06,9.05127492956126e-08,2.830187781910354e-07,2.921330235494679e-07,1.4620061392633943e-06,59
393,3.9831863318795513e-07,1.647509861868457e-06,7.42420240840147e-08,2.536570775646396e-07,3.240767512124876e-07,1.409638684890524e-06,59
394,4.82342954910564e-07,2.0598699848051183e-06,3.415885174717914e-08,1.1272019406760592e-07,4.481842097447952e-07,1.958022266990156e-06,59
395,1.6964334292879357e-07,8.16488807231508e-07,1.1610615047175088e-07,4.124902943658526e-07,5.353717114076062e-08,4.490124183575972e-07,59
396,1.3795002473671047e-07,7.255731588884373e-07,1.0732790656220459e-07,3.55529294893131e-07,3.062212883264692e-08,4.156443083047634e-07,59
397,2.4189122882489755e-07,1.2718194284389028e-06,2.7363961407900206e-07,8.517586138623301e-07,-3.1748353279681396e-08,6.007463184687367e-07,59
398,1.4083085488891811e-06,5.790745944977971e-06,3.6991565366406576e-08,1.30584552948676e-07,1.3713173530049971e-06,5.667714049195638e-06,59
399,1.4048130651644897e-05,4.0859333239495754e-05,6.423982767955749e-08,1.9161986131166486e-07,1.3983893950353377e-05,4.0688133594812825e-05,59
400,3.094323517416342e-07,1.4901362419550424e-06,9.807881440337951e-08,3.5208898907512776e-07,2.1135349470569054e-07,1.1641870969469892e-06,59
401,8.407779432673124e-07,3.208281896149856e-06,6.969683852275921e-08,2.426123728582752e-07,7.710809768468607e-07,2.978637667183648e-06,59
402,4.758866907650372e-06,1.4404944522539154e-05,1.1669990129803409e-07,3.6328620467429573e-07,4.642166913981782e-06,1.4089578144194093e-05,59
403,1.3824640632265073e-07,7.321322641473671e-07,0.02917291782796383,0.023185251280665398,-0.029172779992222786,0.0231852438300848,59
404,0.019962867721915245,0.021581457927823067,4.185538671208633e-07,1.1115824918306316e-06,0.019962448626756668,0.021581435576081276,59
405,0.0005723306094296277,0.0006143621285445988,2.0327540539710753e-07,6.111903871897084e-07,0.0005721274064853787,0.0006139986217021942,59
406,0.0006429592031054199,0.0007972074672579765,4.00700173486257e-06,7.876946256146766e-06,0.000638952071312815,0.0007926487014628947,59
407,8.103846994345076e-06,1.8754264601739123e-05,0.0014751750277355313,0.0020269183441996574,-0.0014670706586912274,0.002024212386459112,59
408,6.176362887799769e-08,3.5421976463112514e-07,0.003998609259724617,0.004003109410405159,-0.003998547326773405,0.004003061447292566,59
409,2.231461593282802e-07,1.0264819820804405e-06,0.00012133985728723928,0.00015102489851415157,-0.00012111673277104273,0.00015037292905617505,59
410,8.883097279976937e-07,3.867272425850388e-06,1.0400642167951446e-05,1.8580165487946942e-05,-9.512333235761616e-06,1.590343890711665e-05,59
411,2.696938565804885e-07,1.3332253274711547e-06,5.772599465103667e-08,1.9515393034907902e-07,2.11967915220157e-07,1.1551508123375243e-06,59
412,1.1218565276749359e-07,5.805405862702173e-07,1.4318301566618175e-07,4.393166364025092e-07,-3.0997355793260795e-08,2.682682804788783e-07,59
413,1.1113674190710299e-05,3.3659020118648186e-05,5.046358353411051e-08,2.0052372917689354e-07,1.106321178667713e-05,3.3465668821008876e-05,59
414,1.7277648112212773e-07,8.100827812995703e-07,3.12391762236075e-07,8.941186706579174e-07,-1.3961523848138313e-07,4.1049088395084254e-07,59
415,1.5920765861210384e-07,8.179102337635413e-07,8.239217095251661e-07,2.2648184767604107e-06,-6.647141503890452e-07,1.5751967339383555e-06,59
416,4.2018899648610386e-07,1.716509132165811e-06,6.363087123872901e-08,1.975749484017797e-07,3.565581039310928e-07,1.5364843193310662e-06,59
417,3.150138923047052e-07,1.5496351579713519e-06,7.250235256606175e-08,2.476714087151777e-07,2.4251144736808783e-07,1.3209548797021853e-06,59
418,2.83047938864911e-07,1.2752627753798151e-06,7.681793334768372e-08,2.45741887283657e-07,2.0622995577923575e-07,1.0553753782005515e-06,59
419,1.415082664379952e-07,7.412210152324405e-07,1.1299334801151417e-07,3.6406368053576443e-07,2.8514930860978893e-08,4.3721581732825143e-07,59
420,1.2361603296540125e-07,6.182281708788651e-07,4.7753911047720976e-08,1.5300874167678558e-07,7.586212547039395e-08,4.858352440351155e-07,59
421,2.542715833442344e-07,1.2574048469105037e-06,7.944058211251104e-08,2.6233064431835373e-07,1.7483093017744977e-07,1.0208710818915279e-06,59
422,3.3022891443579283e-07,1.5432495956702041e-06,4.410580700664468e-08,1.8427482473271084e-07,2.861230825601524e-07,1.3640842553286348e-06,59
423,1.7450886957703915e-07,8.773437798481609e-07,6.372061989168287e-08,2.179512819111551e-07,1.1078819284193742e-07,6.819605005148333e-07,59
424,9.721164815346128e-07,3.767745283766999e-06,1.3616339344935113e-07,4.354456279997976e-07,8.359531307178258e-07,3.362838015164016e-06,59
425,1.953367529949901e-07,9.765516324478085e-07,2.0158287838967226e-07,6.214473273757903e-07,-6.246072992155405e-09,4.785820806318952e-07,59
426,2.5669121441751486e-06,9.973380656447262e-06,3.783278046398664e-08,1.4370239398431295e-07,2.529079438318149e-06,9.836364370130468e-06,59
427,6.878879617033817e-07,2.502227971490356e-06,3.057257117689005e-06,7.0182491072046105e-06,-2.3693698949500686e-06,4.978494871465955e-06,59
428,2.522007207517163e-07,1.2146301742177457e-06,8.025969577829528e-08,2.5688515847832605e-07,1.7194105339513044e-07,9.878012861008756e-07,59
429,5.063520802650601e-07,2.3634156605112366e-06,1.6561251925395482e-07,4.933356194669614e-07,3.407395183785411e-07,1.9229971712775296e-06,59
430,2.1248597477097064e-06,6.0043985286029056e-06,6.671913865829993e-08,2.429799508263386e-07,2.0581398985086707e-06,5.772669283032883e-06,59
431,0.11817038804292679,0.06181264668703079,1.1351375661661223e-07,3.8926950196582766e-07,0.11817026138305664,0.061812713742256165,59
432,1.7489520587332663e-07,8.38837479477661e-07,5.405376555245311e-07,1.5338939647335792e-06,-3.6564247807291395e-07,8.368651265300286e-07,59
433,6.399192443495849e-06,1.8576509319245815e-05,0.0014526182785630226,0.0018758414080366492,-0.0014462188119068742,0.0018743067048490047,59
434,6.897431035213231e-07,2.8098938855691813e-06,0.0003152319695800543,0.0003687752760015428,-0.0003145423252135515,0.0003672560560517013,59
435,2.243904054921586e-05,3.960311732953414e-05,1.8381874724582303e-06,4.055551926285261e-06,2.0600858988473192e-05,3.802848368650302e-05,59
436,4.1840050357677683e-07,1.7431169681003666e-06,6.170121650939109e-06,1.2191377209092025e-05,-5.751720891566947e-06,1.0726051186793484e-05,59
437,5.187312694943103e-07,1.952808361238567e-06,2.4370314122279524e-07,8.368344879272627e-07,2.75028128271515e-07,1.1928011645068182e-06,59
438,9.469476935919374e-07,3.2059629120340105e-06,1.8589878436614526e-07,5.886167855351232e-07,7.610488523823733e-07,2.654772288224194e-06,59
439,8.540509384147299e-07,3.978791028202977e-06,3.5455002489470644e-08,1.2365232748834387e-07,8.185959359252593e-07,3.864716745738406e-06,59
440,7.194410045485711e-08,3.563992265753768e-07,1.5920380747047602e-06,4.2311203287681565e-06,-1.5200942016235786e-06,3.931547325919382e-06,59
441,1.4828103189756803e-07,6.598833124371595e-07,1.6533477946722996e-06,4.2914484765788075e-06,-1.505066393292509e-06,3.7101110592629993e-06,59
442,0.000899030826985836,0.0011968949111178517,8.025854469906335e-08,2.47765200356298e-07,0.0008989506168290973,0.001196695608086884,59
443,2.2208412531199428e-07,9.73411829363613e-07,4.105325501768675e-07,1.0781935770864948e-06,-1.8844841065401852e-07,5.573652970269904e-07,59
444,2.6672458375287533e-07,1.2007615168840857e-06,7.531477308475587e-08,2.642816241404944e-07,1.9140976803555532e-07,9.57867200668261e-07,59
445,2.2084877571160177e-07,1.033736225508619e-06,4.567033329294645e-08,1.6038062256029662e-07,1.751784282078006e-07,8.856423505676503e-07,59
446,5.038161816628417e-07,2.3878517367847962e-06,8.168700560418074e-08,2.686544746666186e-07,4.2212917605866096e-07,2.145259031749447e-06,59
447,5.139224299455236e-07,2.245304585812846e-06,7.590212902641724e-08,2.5856451202344033e-07,4.3802020854855073e-07,2.0032323391205864e-06,59
448,1.4019875038684404e-07,7.405320729958476e-07,5.27501455849233e-08,1.6480896647408372e-07,8.744860480192074e-08,5.999256131872244e-07,59
449,1.6917236678182235e-07,8.453893656223954e-07,1.2330187360021228e-07,3.890070274792379e-07,4.587050739246479e-08,5.092819037599838e-07,59
450,2.2834127832993545e-07,1.1029595725631225e-06,5.536184488619256e-08,1.6669822855419625e-07,1.729794973925891e-07,9.63582465374202e-07,59
451,2.495760043075279e-07,1.2000954257018748e-06,6.529842977442968e-08,2.2422609902150725e-07,1.8427755321681616e-07,9.959763929145993e-07,59
452,1.5260133068295545e-07,7.728905870862945e-07,7.155179559958924e-08,2.4134735099323734e-07,8.104953508336621e-08,5.550148785005149e-07,59
453,2.767709759154968e-07,1.3759564581050654e-06,3.6253342727832205e-07,1.1176191492268117e-06,-8.576251531167145e-08,5.449047080219316e-07,59
454,6.390142061718507e-06,2.014280471485108e-05,9.925832955559599e-08,3.4808076065928617e-07,6.290884812187869e-06,1.9811914171441458e-05,59
455,2.36580012824561e-06,8.926934242481366e-06,4.8210779368673684e-08,1.6472479558160558e-07,2.317589860467706e-06,8.773313311394304e-06,59
456,2.624506407755689e-07,1.1386995311113424e-06,6.532848573215233e-08,2.2193879090082191e-07,1.971222189922628e-07,9.321757943325792e-07,59
457,2.6402619823784335e-07,1.3983353710500523e-06,9.725147265271517e-08,3.332033315928129e-07,1.6677471137427347e-07,1.0919043234025594e-06,59
458,0.00013646531442645937,0.00023749328101985157,5.234031505096937e-06,9.292284630646463e-06,0.00013123128155712038,0.00023241431335918605,59
459,1.8431500166116166e-06,6.5302210714435205e-06,4.3337646360441795e-08,1.4218026933576766e-07,1.7998117982642725e-06,6.399065114237601e-06,59
460,2.9178363547543995e-06,8.740571502130479e-06,1.2378382052702364e-07,3.9117404071475903e-07,2.794052534227376e-06,8.382174200960435e-06,59
461,3.26784345361375e-07,1.681502681094571e-06,0.0008760261116549373,0.000877944054082036,-0.0008756991010159254,0.0008777874754741788,59
462,0.0012331048492342234,0.0010041705099865794,4.364349297247827e-05,6.043786561349407e-05,0.0011894609779119492,0.0009781827684491873,59
463,0.00027291738661006093,0.0003387459146324545,1.0535700312175322e-06,2.5016433937707916e-06,0.00027186382794752717,0.0003366869641467929,59
464,8.287008313345723e-06,2.0576751921908e-05,5.869839370120644e-08,1.9849045429509715e-07,8.228309525293298e-06,2.0391225916682743e-05,59
465,4.292351604817668e-06,1.2438705198292155e-05,6.403028152135448e-08,1.7809496455356566e-07,4.22832135882345e-06,1.228901692229556e-05,59
466,5.315281305229291e-05,0.00010452669084770605,1.3199666000218713e-06,3.486998139123898e-06,5.183283792575821e-05,0.00010303265298716724,59
467,1.3815559896102059e-06,4.331851414463017e-06,3.356582237756811e-05,5.672559927916154e-05,-3.218426354578696e-05,5.367553967516869e-05,59
468,2.2840254132461268e-07,1.0973291182381217e-06,1.1512577913208588e-07,3.853472776427225e-07,1.1327677640338152e-07,7.47591570871009e-07,59
469,1.8569384963029734e-07,9.260961633117404e-07,9.43138002185151e-06,1.93423966265982e-05,-9.245685760106426e-06,1.8633072613738477e-05,59
470,2.6063507903018035e-06,1.0659427971404511e-05,4.9701228022058785e-08,1.7479445091339585e-07,2.556648951212992e-06,1.0496132745174691e-05,59
471,2.469102184932126e-07,1.1867191460623872e-06,4.223198146746654e-08,1.5728161883998837e-07,2.0467818728775455e-07,1.0385230098108877e-06,59
472,2.083091885651811e-07,9.724132041810662e-07,2.724677017340582e-08,9.237353992830322e-08,1.8106243260263e-07,8.868730105859868e-07,59
473,2.617446739350271e-07,1.178577349492116e-06,1.0659397275958327e-07,3.4906554446934024e-07,1.551506869645891e-07,8.668236546327535e-07,59
474,1.45158765008091e-07,7.597179774165852e-07,9.41174462809613e-08,2.8611819402613037e-07,5.104126898913819e-08,5.185722216083377e-07,59
475,3.3184073799930047e-07,1.5987321830834844e-06,8.696942188635148e-08,2.8611339075723663e-07,2.448713019020943e-07,1.3354131169762695e-06,59
476,6.143782229628414e-07,2.7228902581555303e-06,9.21100991035928e-08,2.903292113387579e-07,5.222681238592486e-07,2.4596120056230575e-06,59
477,1.9556824781830073e-07,9.330177022093267e-07,4.070162162861379e-08,1.4074066712055355e-07,1.5486662618968694e-07,8.023681061786192e-07,59
478,3.046967265163403e-07,1.1737192835425958e-06,5.224848464990828e-08,1.7231919002824725e-07,2.524481033105985e-07,1.0133145451618475e-06,59
479,5.853923426002439e-07,2.2689637262374163e-06,3.3764326445862025e-08,1.1924088028081314e-07,5.516282612916257e-07,2.158097686333349e-06,59
480,4.6225102323660394e-07,1.8555102769823861e-06,3.1605505768084186e-08,1.2609223176696105e-07,4.306454570723872e-07,1.7339207261102274e-06,59
481,5.8002115110866725e-06,1.917532426887192e-05,4.181545776305029e-08,1.629329915431299e-07,5.758395673183259e-06,1.9018536477233283e-05,59
482,2.179799878376798e-07,9.962365083993063e-07,4.8714264266891405e-06,1.082170638255775e-05,-4.653445557778468e-06,1.0022356036643032e-05,59
483,1.6495996533194557e-05,4.551020901999436e-05,2.9270047718910064e-08,1.2098875856736413e-07,1.64667271747021e-05,4.539491783361882e-05,59
484,2.2104990193838603e-07,1.0161523960050545e-06,2.0980605768272653e-06,4.814480689674383e-06,-1.8770107317322982e-06,4.028185230708914e-06,59
485,3.053438035749423e-07,1.5765501757414313e-06,8.359041459016225e-08,2.713404398946295e-07,2.2175333924678853e-07,1.328643179476785e-06,59
486,8.350812663593388e-07,3.549952225512243e-06,7.221738655971421e-07,1.6995276155284955e-06,1.1290763524129943e-07,2.210791080869967e-06,59
487,6.288260919973254e-06,1.4747218301636167e-05,6.110241201895406e-08,2.2060775961563195e-07,6.227159701666096e-06,1.4541232303599827e-05,59
488,0.0038328610826283693,0.003554828930646181,5.183148823562078e-05,7.940847717691213e-05,0.003781029023230076,0.0035517574287950993,59
489,0.00024722752277739346,0.00038520744419656694,9.695319931779522e-06,1.6140755178639665e-05,0.00023753225104883313,0.00037836169940419495,59
490,0.0004060800711158663,0.0003868460189551115,0.0031970615964382887,0.004232500214129686,-0.002790981438010931,0.004271425772458315,59
491,2.8864917567261728e-06,8.882206202542875e-06,0.0003144847578369081,0.00032859548809938133,-0.0003115982690360397,0.0003243330284021795,59
492,1.8939613255497534e-06,5.048695584264351e-06,6.977194288992905e-08,2.2903529384166177e-07,1.8241892121295677e-06,4.833719685848337e-06,59
493,1.3828410772021016e-07,6.150943363536499e-07,1.3960291767034505e-07,4.685391274961148e-07,-1.3187543279613578e-09,2.423469709356141e-07,59
494,0.00015692616580054164,0.0002153136010747403,0.0005446125869639218,0.0005388624267652631,-0.0003876865084748715,0.00045205294736661017,59
495,0.009458557702600956,0.008064845576882362,2.9680754209948645e-07,7.532968879786495e-07,0.009458260610699654,0.008064686320722103,59
496,2.7862174079018587e-07,1.1448750001363805e-06,9.124566417995084e-07,2.8043423299095593e-06,-6.338349294310319e-07,1.8008076949627139e-06,59
497,1.457008522720571e-07,7.054584330035141e-07,2.3592907382408157e-05,4.5344524551182985e-05,-2.344720451219473e-05,4.477060429053381e-05,59
498,3.8413651282098726e-07,1.6033246765800868e-06,2.2596377391437272e-07,6.829300787103421e-07,1.5817275311746926e-07,1.0374762950959848e-06,59
499,1.8203539298156102e-07,9.292575668951031e-07,1.1043123748777361e-07,3.830865011877904e-07,7.160419102092419e-08,5.843614303557843e-07,59
500,1.6304952055179456e-07,7.603709377690393e-07,5.476529452153045e-08,1.9749901980503637e-07,1.0828424734654618e-07,5.752460765506839e-07,59
501,2.1171916841922211e-07,1.0003452644014033e-06,6.774266125830763e-08,2.4262317310785875e-07,1.439765355826239e-07,7.738486829111935e-07,59
502,2.1667970884209353e-07,1.0781750461319461e-06,5.2407632011863825e-08,1.7076462199838716e-07,1.6427206617208867e-07,9.298809118263307e-07,59
503,1.6425558158061904e-07,8.398109798690712e-07,4.075430126704305e-08,1.4009734172759636e-07,1.2350126610272127e-07,7.104059136509022e-07,59
504,1.7220776271642535e-07,8.039035037654685e-07,5.529148694449759e-08,1.908964577523875e-07,1.169162686665004e-07,6.28365455668245e-07,59
505,1.893915992923212e-07,9.538106269246782e-07,7.743884822275504e-08,2.7323801532475045e-07,1.1195272975328407e-07,7.033950737422856e-07,59
506,3.418758467432781e-07,1.6762753602961311e-06,1.1102280694785804e-07,3.419702636620059e-07,2.3085300426828326e-07,1.3739967243964202e-06,59
507,4.705321146047936e-07,2.1711673525715014e-06,3.0048205701405095e-08,1.1243036368568937e-07,4.4048388758710644e-07,2.06431332117063e-06,59
508,6.894184139127901e-07,2.6953525775752496e-06,4.198973968527753e-08,1.4652631818989903e-07,6.474287488344999e-07,2.5569668196112616e-06,59
509,8.076597623585258e-06,2.7202428100281395e-05,6.662042295602078e-08,2.1323610610579635e-07,8.00997713668039e-06,2.700557524804026e-05,59
510,1.4665972969396535e-07,7.380909323728702e-07,5.099199825053802e-06,1.1142789844598155e-05,-4.95254016641411e-06,1.0512759217817802e-05,59
511,0.00026519212406128645,0.0004575428902171552,2.8884523217698188e-08,9.42039548590401e-08,0.00026516325306147337,0.0004574669583234936,59
512,4.296689439797774e-05,0.00012651935685425997,3.131007275669617e-08,1.1042030223507027e-07,4.2935589590342715e-05,0.0001264173915842548,59
513,3.539118722528656e-07,1.3154240150470287e-06,2.3907441004666907e-07,7.415952154588012e-07,1.1483735562478614e-07,6.854839398329204e-07,59
514,3.0728637057109154e-07,1.632559019526525e-06,2.1486141577042872e-07,6.494414037661045e-07,9.242499743322696e-08,1.0754547474789433e-06,59
515,3.4765405416692374e-06,7.541696504631545e-06,6.576895827947737e-08,2.3360297518593143e-07,3.4107717965525808e-06,7.3527689892216586e-06,59
516,0.009657483547925949,0.005070718005299568,1.3322045333552524e-06,3.4958218293468235e-06,0.009656151756644249,0.005069947801530361,59
517,2.6252334350829187e-07,1.1790651797127794e-06,8.257665285782423e-06,1.6775893527665175e-05,-7.99514145910507e-06,1.6628557204967365e-05,59
518,0.014115702360868454,0.008507895283401012,8.232787877204828e-06,2.1260559151414782e-05,0.014107473194599152,0.008496860042214394,59
519,6.451867193391081e-06,1.670236451900564e-05,4.165750942775048e-05,5.829564906889573e-05,-3.520563768688589e-05,4.968814391759224e-05,59
520,1.0683372693165438e-06,3.824226041615475e-06,6.001694430324278e-08,1.9563913156162016e-07,1.0083201686938992e-06,3.6409555832506157e-06,59
521,7.514688036280859e-07,4.073156105732778e-06,0.0003428234485909343,0.00037764725857414305,-0.00034207195858471096,0.00037600696668960154,59
522,7.815980893610686e-07,2.6282036742486525e-06,2.927696868937346e-06,7.169221134972759e-06,-2.1460991774802096e-06,5.095824690215522e-06,59
523,1.7429994159101625e-07,8.415468641942425e-07,1.1646285429378622e-06,3.256291165598668e-06,-9.903286581902648e-07,2.519148893043166e-06,59
524,6.04868228037958e-06,1.8034144886769354e-05,5.016708115590518e-08,1.7682093300663837e-07,5.998513188387733e-06,1.7870808733277954e-05,59
525,1.1164934932139658e-07,6.086183930165134e-07,2.986888603118132e-07,1.0407314903204679e-06,-1.8703953230669867e-07,5.038440349380835e-07,59
526,7.245182018777996e-07,2.915589675467345e-06,3.087065891804741e-08,1.01111815808963e-07,6.936473369023588e-07,2.823372142302105e-06,59
527,1.3357715999973152e-07,6.968513730498671e-07,3.437627356106532e-07,1.01199361779436e-06,-2.1018554718921223e-07,4.910158963866706e-07,59
528,2.740047762017639e-07,1.4199188171915011e-06,1.1938271882172558e-07,3.8252395029303443e-07,1.5462198632576474e-07,1.076310468306474e-06,59
529,2.3947552563186036e-07,1.0404060049040709e-06,6.210454728261539e-08,2.044596669747989e-07,1.7737094992753555e-07,8.556834245609934e-07,59
530,1.9491247371661302e-07,1.0635428679961478e-06,5.0852932531597617e-08,1.7288645892676868e-07,1.4405951276330597e-07,9.091211836675939e-07,59
531,1.835916378922775e-07,9.335559525425197e-07,3.5359125405420855e-08,1.306928965050247e-07,1.4823253025042504e-07,8.103317554741807e-07,59
532,2.8684303288173396e-07,1.3562494132202119e-06,5.6373163914713587e-08,1.7823940368089097e-07,2.3046983699259727e-07,1.195360141537094e-06,59
533,1.3561954403940035e-07,7.009454066064791e-07,4.867446889988969e-08,1.654754697710814e-07,8.69451355356432e-08,5.531587703444529e-07,59
534,1.1304935298994678e-07,5.857539804310363e-07,1.0944280148805774e-07,3.633523704138497e-07,3.606538401257353e-09,2.8350623892947624e-07,59
535,8.086101388471434e-08,4.147473475768493e-07,5.178674911121561e-08,1.7810137364904222e-07,2.9074257668071368e-08,2.592084911157144e-07,59
536,4.129635271965526e-06,1.380018329655286e-05,3.760982991707351e-08,1.3760832473508344e-07,4.092025392310461e-06,1.3669285181094892e-05,59
537,0.0003535725991241634,0.00046694494085386395,3.511967605618338e-08,1.2912033753309515e-07,0.00035353744169697165,0.0004668607434723526,59
538,2.1012969853018149e-07,1.0729321502367384e-06,1.4762463251827285e-05,2.7655127269099467e-05,-1.4552332686434966e-05,2.6823323423741385e-05,59
539,1.4168254836022243e-07,7.334490987886966e-07,8.265783981187269e-05,0.00012051505473209545,-8.251614781329408e-05,0.00012009369675070047,59
540,2.823647082550451e-05,8.380181679967791e-05,2.772910789872185e-08,9.892217178730789e-08,2.8208743970026262e-05,8.37100888020359e-05,59
541,3.645097308435652e-07,1.7243162346858298e-06,8.131702600167046e-08,3.078955330693134e-07,2.831927474744589e-07,1.4299489521363284e-06,59
542,0.003086881712079048,0.00229088356718421,1.1692708312693867e-07,3.731003914708708e-07,0.0030867643654346466,0.0022908097598701715,59
543,0.07166089862585068,0.03698292374610901,3.003144911417621e-06,6.946959274500841e-06,0.07165788114070892,0.03698381409049034,59
544,0.008521423675119877,0.004459745716303587,2.270269874316e-07,6.960334530958789e-07,0.00852119643241167,0.004459526389837265,59
545,2.766132092801854e-05,5.915490328334272e-05,2.5150795863737585e-06,5.283756308926968e-06,2.514624793548137e-05,5.781457730336115e-05,59
546,0.00018122965411748737,0.00036167976213619113,1.7387066009177943e-06,3.2874554563022684e-06,0.00017949094763025641,0.0003605158708523959,59
547,4.336489837442059e-06,1.1220628948649392e-05,1.3432313039629662e-07,4.3404926941548183e-07,4.202166110189864e-06,1.0812826076289639e-05,59
548,4.882134021499951e-07,2.0817992663069163e-06,2.950179975869105e-07,7.7349358207357e-07,1.9319548982821289e-07,1.4766376352781663e-06,59
549,1.572213705003378e-06,7.2024695327854715e-06,0.002132321707904339,0.0018706341506913304,-0.002130749635398388,0.0018683918751776218,59
550,6.68503219003469e-07,2.711523165999097e-06,3.206432438673801e-06,7.128816378099145e-06,-2.5379290491400752e-06,5.100863745610695e-06,59
551,5.144558963365853e-05,0.00011136782268295065,3.307068396907198e-08,1.162843403790248e-07,5.1412505854386836e-05,0.00011125958553748205,59
552,1.8983827487772942e-07,9.581123094903887e-07,2.450423608024721e-06,5.64668744118535e-06,-2.2605852336710086e-06,4.889020146947587e-06,59
553,2.088135624944698e-05,5.139792483532801e-05,3.827094730013414e-08,1.302423413562792e-07,2.084308653138578e-05,5.1276911108288914e-05,59
554,7.982368543935081e-08,4.206848416288267e-07,8.509301210324338e-07,2.482354602761916e-06,-7.711066132287669e-07,2.1061812276457204e-06,59
555,2.2738855420811888e-07,9.812348480409128e-07,1.2407232929945167e-07,4.438965106601245e-07,1.033162106978125e-07,5.752987703999679e-07,59
556,5.016620434616925e-07,2.1161506538192043e-06,1.0264403726978344e-07,3.1425122415384976e-07,3.9901797777019965e-07,1.8334485503146425e-06,59
557,1.0953497309174054e-07,5.769051654169743e-07,1.1872834448922731e-07,4.312456951538479e-07,-9.193378502914129e-09,2.0664955968641152e-07,59
558,2.0909857312290114e-07,1.0135527190868743e-06,3.400695192112835e-08,1.0920913240397567e-07,1.7509155725292658e-07,9.172034651783179e-07,59
559,1.901209429888695e-07,9.030939622789447e-07,9.868217887287756e-08,3.2663004390087735e-07,9.143878543227402e-08,6.138590720183856e-07,59
560,1.8871628526540007e-07,8.959465844782244e-07,1.309564225948634e-07,4.325879388034082e-07,5.775988398681875e-08,5.211788902670378e-07,59
561,4.819343644157925e-07,1.8372388694842812e-06,7.987278394239183e-08,2.4777344265203283e-07,4.020615733679733e-07,1.6144986147992313e-06,59
562,3.8362489362953056e-07,1.8769627558867796e-06,6.058295554112192e-08,2.1768195779259258e-07,3.2304188835041714e-07,1.670784740781528e-06,59
563,2.671907282092434e-07,1.2741289765472175e-06,5.017091098125093e-08,1.7454699730024004e-07,2.170198598605566e-07,1.1162940154463286e-06,59
564,3.5656978525366867e-07,1.629576217965223e-06,3.7840990785298345e-08,1.4049228980184125e-07,3.1872863814896846e-07,1.4951875755286892e-06,59
565,8.04610635896097e-08,4.41033336073815e-07,2.1937851215625415e-06,5.45747616342851e-06,-2.113323489538743e-06,5.076245997770457e-06,59
566,1.4644156465237756e-07,8.253124406110146e-07,1.461561964788416e-06,3.6310486848378787e-06,-1.3151202438166365e-06,2.971819640151807e-06,59
567,4.3318228563293815e-05,7.850781548768282e-05,5.0932548845139536e-08,1.859517197999594e-07,4.326730777393095e-05,7.833699783077464e-05,59
568,2.6479142434254754e-07,1.188970600196626e-06,6.729633241775446e-07,1.8219712956124567e-06,-4.0817201352183474e-07,8.906779385142727e-07,59
569,5.155830535841233e-07,2.217675273641362e-06,5.015418835796481e-08,1.802815887685938e-07,4.65429025098274e-07,2.0472602955123875e-06,59
570,3.118978565908037e-05,9.378461982123554e-05,5.390620927414602e-08,1.8193225059803808e-07,3.113587081315927e-05,9.361599950352684e-05,59
571,2.06891490961425e-06,6.096876404626528e-06,9.786924692889443e-07,2.7671603675116785e-06,1.0902222129516304e-06,3.7851307297387393e-06,59
572,0.018557270988821983,0.00815294124186039,4.147609433857724e-05,9.864092862699181e-05,0.018515797331929207,0.008149766363203526,59
573,2.516756285331212e-05,6.0990991187281907e-05,3.0823015549685806e-05,4.854401413467713e-05,-5.65545451536309e-06,6.500737072201446e-05,59
574,6.361458508763462e-05,0.00015647051623091102,3.051483474791894e-07,7.501610639337741e-07,6.330945325316861e-05,0.0001561593817314133,59
575,2.153915738745127e-05,4.877226092503406e-05,2.3584468635817757e-06,5.200176474318141e-06,1.9180710296495818e-05,4.645410444936715e-05,59
576,9.48866090766387e-06,2.0848465283052064e-05,0.00052110810065642,0.0006144799408502877,-0.0005116195534355938,0.0006105387583374977,59
577,9.485619898441655e-07,4.131900823267642e-06,2.1498932255781256e-05,3.755776924663223e-05,-2.0550367480609566e-05,3.438463681959547e-05,59
578,1.755327190267053e-07,8.831146374177479e-07,1.134734901597767e-07,3.832885795418406e-07,6.205921465607389e-08,5.426321081358765e-07,59
579,1.664297002434978e-07,8.749541962060903e-07,2.2348515926751134e-07,6.921931685610616e-07,-5.7055455471299865e-08,3.587089167922386e-07,59
580,5.346981197362766e-06,1.680722925812006e-05,2.8822425335306434e-08,1.0628419744307394e-07,5.3181593102635816e-06,1.6705502275726758e-05,59
